id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,rule,score,support,created_at
1607,8449,slurmdbd agent queue slurmctld node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1608,8450,memory usage slurmctld dbd agent queue size,size,,size,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1609,8452,slurmdb url path,path,1174,path,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1610,8454,slurmdbd daemon mysql database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
1611,8455,backup mysqldump slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1612,8459,slurmdbdwait slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1613,8462,slurmdbd daemon binary library systemd unit file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1614,8463,primary slurmdbd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1615,8470,database server slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1616,8478,problem slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1617,8479,effect downtime slurmctld slurmd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1618,8481,upgrade possible slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
1619,8482,slurmctld host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
1620,8484,optional step simultaneous upgrade slurmd system,system,1285,system,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
1621,8487,scontrol reconfig effect,effect,144,effect,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1622,8489,slurmd daemon compute node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1623,8490,slurmd daemon systemd service file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1624,8493,slurmd node time slurmctld,slurmctld,801,slurmctld,head_parent_candidates_v2,head_last_token,257.0,1,2026-01-15T09:21:47Z
1625,8495,slurmd node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1626,8498,process slurmd upgrade new job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1627,8499,slurmd daemon systemd unit file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1628,8502,preferred slurmdtimeout,slurmdtimeout,5449,slurmdtimeout,head_parent_candidates_v2,head_last_token,6.0,1,2026-01-15T09:21:47Z
1629,8505,additional component core slurm component,component,907,component,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1630,8507,slurm main public api library,library,2207,library,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1631,8509,version slurm plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1632,8516,openmpi mvapich2 link slurm pmi,pmi,2226,pmi,head_parent_candidates_v2,head_last_token,14.0,1,2026-01-15T09:21:47Z
1633,8519,slurm support hydra process manager,manager,7610,manager,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1634,8524,libslurm.so.x.y.z reference application,application,1555,application,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
1635,8525,environment slurm build process,process,1549,process,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1636,8526,version slurm unique directory,directory,1068,directory,head_parent_candidates_v2,head_last_token,40.0,1,2026-01-15T09:21:47Z
1637,8528,directory path version slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1638,8533,authentication mechanism available slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1639,8540,cryptographic key,key,3937,key,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1640,8541,key machine,machine,4125,machine,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1641,8542,slurmdbd node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1642,8544,random datum,datum,958,datum,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1643,8548,slurmdbd slurmd submit host,host,78,host,head_parent_candidates_v2,head_last_token,31.0,1,2026-01-15T09:21:47Z
1644,8551,authentication mechanism,mechanism,2762,mechanism,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1645,8552,restart slurm daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1646,8553,slurm.conf client command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1647,8554,slurm daemon appropriate method cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1648,8558,slurmctld slurmdbd node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1649,8560,slurmuser readable writable user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
1650,8561,slurm slurm etc slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1651,8563,slurm authentication type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1652,8564,auth slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1653,8569,run slurmctld run slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1654,8570,slurm slurm run slurmctld run slurmdbd,slurmdbd,919,slurmdbd,head_parent_candidates_v2,head_last_token,163.0,1,2026-01-15T09:21:47Z
1655,8572,slurm.jwks file multiple key,key,3937,key,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1656,8573,slurm.jwks file aid key rotation cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1657,8574,slurm.jwks file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1658,8575,presence slurm.jwks file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1659,8590,key default key,key,3937,key,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1660,8594,auth slurm single key setup,setup,1892,setup,head_parent_candidates_v2,head_last_token,8.0,1,2026-01-15T09:21:47Z
1661,8595,slurm.key file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1662,8597,slurm authentication mechanism,mechanism,2762,mechanism,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1663,8599,slurm internal authentication,authentication,1477,authentication,head_parent_candidates_v2,head_last_token,54.0,1,2026-01-15T09:21:47Z
1664,8600,request auth slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1665,8604,slurm daemon sackd daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1666,8605,slurm client,client,1883,client,head_parent_candidates_v2,head_last_token,26.0,1,2026-01-15T09:21:47Z
1667,8615,familiar slurm mode operation linux cluster,cluster,340,cluster,head_parent_candidates_v2,head_last_token,87.0,1,2026-01-15T09:21:47Z
1668,8618,option slurm job submission command salloc,salloc,854,salloc,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
1669,8641,memory slurm generic resource gre option hbm,hbm,,hbm,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1670,8642,slurm gre hbm,hbm,,hbm,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1671,8645,mem_sort option slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1672,8650,limited support,support,2122,support,head_parent_candidates_v2,head_last_token,44.0,1,2026-01-15T09:21:47Z
1673,8658,knl processor,processor,3412,processor,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1674,8661,slurm low core count,count,688,count,head_parent_candidates_v2,head_last_token,15.0,1,2026-01-15T09:21:47Z
1675,8666,minute time limit,limit,64,limit,head_parent_candidates_v2,head_last_token,60.0,1,2026-01-15T09:21:47Z
1676,8683,count leaf switch dragonfly group slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1677,8691,time job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1678,8696,slurm intel knl system,system,1285,system,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
1679,8722,slurm separate socket,socket,551,socket,head_parent_candidates_v2,head_last_token,28.0,1,2026-01-15T09:21:47Z
1680,8723,slurm data structure node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1681,8728,information slurmctld daemon,daemon,1447,daemon,head_parent_candidates_v2,head_last_token,188.0,1,2026-01-15T09:21:47Z
1682,8743,numa mode,mode,2349,mode,head_parent_candidates_v2,head_last_token,29.0,1,2026-01-15T09:21:47Z
1683,8749,node state information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
1684,8750,node interest,interest,,interest,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1685,8753,sample knl_generic.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1686,8754,sample slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1687,8755,sample slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1688,8755,sample slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1689,8763,resource reservation compatible slurm gang scheduler,scheduler,1625,scheduler,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1690,8766,core node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1691,8772,slurmuser scontrol command,command,900,command,head_parent_candidates_v2,head_last_token,78.0,1,2026-01-15T09:21:47Z
1692,8773,slurmuser access reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1693,8788,scontrol reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1694,8790,actual license use slurm license,license,279,license,head_parent_candidates_v2,head_last_token,23.0,1,2026-01-15T09:21:47Z
1695,8802,node default slurm partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
1696,8817,select linear plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1697,8834,scheduling resource job slurm partition queue,queue,4392,queue,head_parent_candidates_v2,head_last_token,11.0,1,2026-01-15T09:21:47Z
1698,8840,default reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1699,8844,reservation reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1700,8886,current time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
1701,8895,node node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1702,8897,sbatch n4 reservation,reservation,642,reservation,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1703,8901,default job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1704,8926,initiation job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1705,8931,wckey accountingstorageenforce option slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1706,8932,wckey job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1707,8935,trackwckey option slurm.conf slurmdbd.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1708,8937,slurmdbd.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1709,8977,layer definition,definition,,definition,head_parent_candidates_v2,head_last_token,5.0,1,2026-01-15T09:21:47Z
1710,8980,resources.yaml file job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1711,8993,job exit code,code,3448,code,head_parent_candidates_v2,head_last_token,50.0,1,2026-01-15T09:21:47Z
1712,9002,negative exit code slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1713,9005,job step record,record,127,record,head_parent_candidates_v2,head_last_token,22.0,1,2026-01-15T09:21:47Z
1714,9006,termination slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1715,9024,exit code job record slurm database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
1716,9040,default slurm priority multifactor plugin set,set,5749,set,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1717,9041,priority basic slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1718,9050,length time job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1719,9072,point number,number,68,number,head_parent_candidates_v2,head_last_token,71.0,1,2026-01-15T09:21:47Z
1720,9086,priority factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1721,9090,age factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1722,9091,installation operation slurm accounting database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
1723,9098,integer priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1724,9101,job size factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1725,9104,state priorityfavorsmall boolean slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1726,9119,partition factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1727,9133,portion computing resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
1728,9136,slurm fair share factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1729,9152,billable tre,tre,369,tre,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1730,9153,sum tre type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1731,9159,cpu mem gre,gre,1800,gre,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1732,9162,max_tre priority flag slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1733,9162,max_tre priority flag slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1734,9165,max_tres_gre priority flag slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1735,9165,max_tres_gre priority flag slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1736,9217,set priority,priority,2558,priority,head_parent_candidates_v2,head_last_token,41.0,1,2026-01-15T09:21:47Z
1737,9222,sum global tre,tre,369,tre,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1738,9236,decay time,time,117,time,head_parent_candidates_v2,head_last_token,88.0,1,2026-01-15T09:21:47Z
1739,9242,job age factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1740,9246,qos factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1741,9254,slurm native mode resource selection,selection,,selection,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1742,9260,configuration generator,generator,,generator,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1743,9261,block topology,topology,7004,topology,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1744,9275,fit algorithm,algorithm,3273,algorithm,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1745,9277,topology tree,tree,3280,tree,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1746,9281,point future slurm code,code,3448,code,head_parent_candidates_v2,head_last_token,50.0,1,2026-01-15T09:21:47Z
1747,9282,network topology information,information,275,information,head_parent_candidates_v2,head_last_token,86.0,1,2026-01-15T09:21:47Z
1748,9298,s0 node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1749,9299,s1 node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1750,9300,s2 node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1751,9301,s3 node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1752,9306,slow scheduling algorithm slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1753,9311,good performance application slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1754,9328,topology tree plugin slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1755,9334,omni path opa switch opa2slurm,opa2slurm,,opa2slurm,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1756,9335,https: gitlab.com jtfrey opa2slurm,opa2slurm,,opa2slurm,head_parent_candidates_v2,head_last_token,3.0,1,2026-01-15T09:21:47Z
1757,9337,https: github.com aws samples ec2 topology aware for slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1758,9365,range node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1759,9398,partition slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1760,9407,snippet example slurm.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1761,9411,gres.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1762,9423,slurm select cons_tre plugin job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1763,9432,gpu type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1764,9433,slurm select cons_tre plugin,plugin,106,plugin,head_parent_candidates_v2,head_last_token,158.0,1,2026-01-15T09:21:47Z
1765,9437,gpu frequency,frequency,,frequency,head_parent_candidates_v2,head_last_token,9.0,1,2026-01-15T09:21:47Z
1766,9458,slurmctld gre,gre,1800,gre,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1767,9460,slurm configuration order,order,1049,order,head_parent_candidates_v2,head_last_token,18.0,1,2026-01-15T09:21:47Z
1768,9461,nvidia gpu,gpu,1826,gpu,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
1769,9465,type file gres.conf,gres.conf,1944,gres.conf,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1770,9465,type file gres.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1771,9471,slurm.conf configuration relevant slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
1772,9473,autodetect disabled gres.conf,gres.conf,1944,gres.conf,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1773,9473,autodetect disabled gres.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1774,9482,slurmd autodetect mechanism,mechanism,2762,mechanism,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1775,9485,slurm.conf gres.conf gpu type,type,706,type,head_parent_candidates_v2,head_last_token,56.0,1,2026-01-15T09:21:47Z
1776,9494,utilization metric mig slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1777,9498,excerpt example slurm.conf gres.conf,gres.conf,1944,gres.conf,head_parent_candidates_v2,head_last_token,13.0,1,2026-01-15T09:21:47Z
1778,9498,excerpt example slurm.conf gres.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1779,9547,mps configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1780,9549,node similar case,case,35,case,head_parent_candidates_v2,head_last_token,16.0,1,2026-01-15T09:21:47Z
1781,9550,configuration gres.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1782,9553,heterogeneous environment,environment,1472,environment,head_parent_candidates_v2,head_last_token,37.0,1,2026-01-15T09:21:47Z
1783,9557,gre gpu configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1784,9559,nvidia nvml library,library,2207,library,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1785,9560,gpu configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1786,9563,single gpu node,node,285,node,head_parent_candidates_v2,head_last_token,242.0,1,2026-01-15T09:21:47Z
1787,9564,overridden flag slurm.conf configuration file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1788,9566,word gpu,gpu,1826,gpu,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
1789,9574,configuration slurm gres.conf file,file,59,file,head_parent_candidates_v2,head_last_token,224.0,1,2026-01-15T09:21:47Z
1790,9585,mps server,server,7622,server,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1791,9587,slurm distribution location,location,2882,location,head_parent_candidates_v2,head_last_token,19.0,1,2026-01-15T09:21:47Z
1792,9618,separate isolated gpu instance slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1793,9619,mig slurm,slurm,50,slurm,head_parent_candidates_v2,head_last_token,1469.0,1,2026-01-15T09:21:47Z
1794,9621,gre slurm.conf mig regular gpu,gpu,1826,gpu,head_parent_candidates_v2,head_last_token,17.0,1,2026-01-15T09:21:47Z
1795,9625,node slurmd,slurmd,1910,slurmd,head_parent_candidates_v2,head_last_token,208.0,1,2026-01-15T09:21:47Z
1796,9627,slurm.conf system,system,1285,system,head_parent_candidates_v2,head_last_token,57.0,1,2026-01-15T09:21:47Z
1797,9646,shard configuration,configuration,2,configuration,head_parent_candidates_v2,head_last_token,156.0,1,2026-01-15T09:21:47Z
1798,9662,accountingstoragetre relevant setting example slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1799,9662,accountingstoragetre relevant setting example slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1800,9676,job partition queue,queue,4392,queue,head_parent_candidates_v2,head_last_token,11.0,1,2026-01-15T09:21:47Z
1801,9679,partition queue default,default,65,default,head_parent_candidates_v2,head_last_token,91.0,1,2026-01-15T09:21:47Z
1802,9712,set nodesjob partition,partition,291,partition,head_parent_candidates_v2,head_last_token,72.0,1,2026-01-15T09:21:47Z
1803,9737,free memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
1804,9739,node available memory,memory,1657,memory,head_parent_candidates_v2,head_last_token,49.0,1,2026-01-15T09:21:47Z
1805,9740,job memory requirement,requirement,1041,requirement,head_parent_candidates_v2,head_last_token,4.0,1,2026-01-15T09:21:47Z
1806,9769,total number share,share,15,share,head_parent_candidates_v2,head_last_token,8.0,1,2026-01-15T09:21:47Z
1807,9795,current measurement period,period,7861,period,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1808,9796,measurement period,period,7861,period,head_parent_candidates_v2,head_last_token,7.0,1,2026-01-15T09:21:47Z
1809,9798,decay factor,factor,7687,factor,head_parent_candidates_v2,head_last_token,20.0,1,2026-01-15T09:21:47Z
1810,9817,portion machine,machine,4125,machine,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1811,9854,actual usage,usage,27,usage,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1812,9859,effective usage user,user,98,user,head_parent_candidates_v2,head_last_token,132.0,1,2026-01-15T09:21:47Z
1813,9869,machine computing resource,resource,1749,resource,head_parent_candidates_v2,head_last_token,80.0,1,2026-01-15T09:21:47Z
1814,9893,effective usage,usage,27,usage,head_parent_candidates_v2,head_last_token,21.0,1,2026-01-15T09:21:47Z
1815,9904,variation slurm gang scheduling logic,logic,213,logic,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1816,9909,slurm job preemption logic,logic,213,logic,head_parent_candidates_v2,head_last_token,10.0,1,2026-01-15T09:21:47Z
1817,9924,preemption preemptmode main section slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1818,9924,preemption preemptmode main section slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1819,9929,preempt qos,qos,324,qos,head_parent_candidates_v2,head_last_token,24.0,1,2026-01-15T09:21:47Z
1820,9932,gang option,option,150,option,head_parent_candidates_v2,head_last_token,101.0,1,2026-01-15T09:21:47Z
1821,9937,preempted job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
1822,9942,cluster wide jobrequeue parameter slurm.conf,slurm.conf,1180,slurm.conf,head_parent_candidates_v2,head_last_token,197.0,1,2026-01-15T09:21:47Z
1823,9942,cluster wide jobrequeue parameter slurm.conf,type:config_file,,type:config_file,head_parent_candidates_v2,typed_rule,5.0,1,2026-01-15T09:21:47Z
1824,9954,quality service qos specification slurm database,database,572,database,head_parent_candidates_v2,head_last_token,82.0,1,2026-01-15T09:21:47Z
1825,9999,small job,job,24,job,head_parent_candidates_v2,head_last_token,416.0,1,2026-01-15T09:21:47Z
