canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,freq_total,freq_docs,created_at,updated_at
533,statistic v0.0.43_openapi_slurmdbd_stats_resp,,"[""statistics v0.0.43_openapi_slurmdbd_stats_resp""]",[],[533],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
536,instance_id,,[],[],[536],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
538,instance_type,,[],[],[538],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
540,time_end,,[],[],[540],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
542,time_start,,[],[],[542],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
543,v0.0.43_openapi_instances_resp,,[],[],[543],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
546,endpoint,,[],[],[546],9,5,2025-12-16T17:20:45,2025-12-16T17:20:45
550,component,,[],[],[550],78,18,2025-12-16T17:20:45,2025-12-16T17:20:45
551,heterogeneous job,,[],[],[551],67,9,2025-12-16T17:20:45,2025-12-16T17:20:45
552,job description,,"[""Job description""]",[],[552],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
553,job list,,[],[],[553],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
556,constraint,,"[""constraints""]",[],[556],11,8,2025-12-16T17:20:45,2025-12-16T17:20:45
567,exit_code,,[],[],[567],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
584,group,,"[""groups""]",[],[584],56,23,2025-12-16T17:20:45,2025-12-16T17:20:45
586,reason,,[],[],[586],38,19,2025-12-16T17:20:45,2025-12-16T17:20:45
590,end_time,,[],[],[590],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
592,wckey,,[],[],[592],31,6,2025-12-16T17:20:45,2025-12-16T17:20:45
595,include,,"[""Include""]",[],[595],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
600,qos v0.0.43_openapi_slurmdbd_qos_resp,,"[""QOS v0.0.43_openapi_slurmdbd_qos_resp""]",[],[600],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
602,qos information v0.0.43_openapi_slurmdbd_qos_resp,,"[""QOS information v0.0.43_openapi_slurmdbd_qos_resp""]",[],[602],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
603,tre,,"[""tres""]",[],[603],47,9,2025-12-16T17:20:45,2025-12-16T17:20:45
609,wckey default,,"[""WCKeys default""]",[],[609],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
610,user list,,[],[],[610],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
626,accounts_association,,[],[],[626],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
628,v0.0.43_openapi_accounts_add_cond_resp_str,,[],[],[628],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
636,slurmdbd configuration v0.0.43_openapi_resp,,[],[],[636],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
645,time string,,[],[],[645],37,4,2025-12-16T17:20:45,2025-12-16T17:20:45
646,int,,[],[],[646],72,2,2025-12-16T17:20:45,2025-12-16T17:20:45
653,energy,,[],[],[653],20,6,2025-12-16T17:20:45,2025-12-16T17:20:45
654,slurmd,,[],[],[654],82,26,2025-12-16T17:20:45,2025-12-16T17:20:45
657,slurmd daemon,,"[""multiple slurmd daemons""]",[],"[657, 3752]",54,15,2025-12-16T17:20:45,2025-12-16T17:20:45
660,v0.0.43_uint32_no_val_struct,,[],[],[660],17,2,2025-12-16T17:20:45,2025-12-16T17:20:45
663,long time,,"[""Long Time""]",[],[663],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
664,energy datum,,"[""energy data""]",[],[664],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
665,string account,,"[""String Account""]",[],[665],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
666,string cluster,,"[""String Cluster""]",[],[666],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
667,comment,,[],[],[667],30,10,2025-12-16T17:20:45,2025-12-16T17:20:45
668,string arbitrary comment,,"[""String Arbitrary comment""]",[],[668],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
669,enum,,"[""Enum""]",[],[669],27,1,2025-12-16T17:20:45,2025-12-16T17:20:45
674,boolean,,"[""Boolean""]",[],[674],10,3,2025-12-16T17:20:45,2025-12-16T17:20:45
678,hierarchy,,[],[],[678],13,7,2025-12-16T17:20:45,2025-12-16T17:20:45
680,min,,[],[],[680],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
681,string,,"[""String""]",[],[681],75,12,2025-12-16T17:20:45,2025-12-16T17:20:45
682,string partition,,"[""String Partition""]",[],[682],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
683,fairshare,,[],[],[683],15,7,2025-12-16T17:20:45,2025-12-16T17:20:45
697,string user,,"[""String User""]",[],[697],9,1,2025-12-16T17:20:45,2025-12-16T17:20:45
700,integer reached,,"[""Integer Reached""]",[],[700],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
709,controller,,"[""multiple controllers""]",[],"[709, 6102]",54,18,2025-12-16T17:20:45,2025-12-16T17:20:45
716,hostname,,[],[],[716],29,13,2025-12-16T17:20:45,2025-12-16T17:20:45
724,mode,,[],[],[724],38,19,2025-12-16T17:20:45,2025-12-16T17:20:45
726,primary controller,,[],[],[726],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
728,number content format,,"[""number contents format""]",[],[728],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
730,string arbitrary string,,"[""String Arbitrary string""]",[],[730],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
731,node filtering,,[],[],[731],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
732,extra constraint,,"[""extra constraints""]",[],[732],5,1,2025-12-16T17:20:45,2025-12-16T17:20:45
740,job format,,[],[],[740],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
741,array,,[],[],[741],19,6,2025-12-16T17:20:45,2025-12-16T17:20:45
743,block,,[],[],[743],27,7,2025-12-16T17:20:45,2025-12-16T17:20:45
745,container,,[],[],[745],52,6,2025-12-16T17:20:45,2025-12-16T17:20:45
747,oci container bundle,,"[""OCI container bundle""]",[],[747],6,2,2025-12-16T17:20:45,2025-12-16T17:20:45
749,job failure,,[],[],[749],8,4,2025-12-16T17:20:45,2025-12-16T17:20:45
754,string job,,"[""String Job""]",[],[754],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
755,mcs,,[],[],[755],14,3,2025-12-16T17:20:45,2025-12-16T17:20:45
756,hold,,[],[],[756],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
758,string quality,,"[""String Quality""]",[],[758],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
759,service,,"[""Service""]",[],[759],52,21,2025-12-16T17:20:45,2025-12-16T17:20:45
763,string user id,,"[""String User ID""]",[],[763],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
764,termination,,[],[],[764],9,6,2025-12-16T17:20:45,2025-12-16T17:20:45
768,hetjob,,"[""HetJob""]",[],[768],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
776,interval,,"[""intervals""]",[],[776],13,10,2025-12-16T17:20:45,2025-12-16T17:20:45
777,administrator,,[],[],[777],23,14,2025-12-16T17:20:45,2025-12-16T17:20:45
780,resource allocation,,[],[],[780],20,10,2025-12-16T17:20:45,2025-12-16T17:20:45
788,batch script,,[],[],[788],14,7,2025-12-16T17:20:45,2025-12-16T17:20:45
790,v0.0.43_uint64_no_val_struct,,[],[],[790],17,2,2025-12-16T17:20:45,2025-12-16T17:20:45
792,specification,,"[""specifications""]",[],[792],19,17,2025-12-16T17:20:45,2025-12-16T17:20:45
795,sibling job,,[],[],[795],18,2,2025-12-16T17:20:45,2025-12-16T17:20:45
796,boolean true,,"[""Boolean True""]",[],[796],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
797,contiguous node,,"[""contiguous nodes""]",[],[797],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
805,cpu,,"[""CPUs""]",[],[805],189,29,2025-12-16T17:20:45,2025-12-16T17:20:45
811,gre,,"[""gres""]",[],[811],83,13,2025-12-16T17:20:45,2025-12-16T17:20:45
812,gpu,,[],[],[812],111,16,2025-12-16T17:20:45,2025-12-16T17:20:45
817,integer number,,"[""Integer Number""]",[],[817],19,1,2025-12-16T17:20:45,2025-12-16T17:20:45
819,dependency,,[],[],[819],12,6,2025-12-16T17:20:45,2025-12-16T17:20:45
825,string comma,,"[""String Comma""]",[],[825],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
829,exit,,[],[],[829],18,9,2025-12-16T17:20:45,2025-12-16T17:20:45
830,resource,,"[""resources""]",[],[830],275,48,2025-12-16T17:20:45,2025-12-16T17:20:45
831,time period,,[],[],[831],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
835,email notification,,"[""email notifications""]",[],[835],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
836,mcs_label,,[],[],[836],11,2,2025-12-16T17:20:45,2025-12-16T17:20:45
840,map,,[],[],[840],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
843,method,,"[""Method""]",[],[843],22,13,2025-12-16T17:20:45,2025-12-16T17:20:45
845,megabyte,,"[""megabytes""]",[],[845],9,4,2025-12-16T17:20:45,2025-12-16T17:20:45
846,network,,[],[],[846],21,10,2025-12-16T17:20:45,2025-12-16T17:20:45
848,job step,,"[""multiple job steps""]",[],"[848, 3303]",104,25,2025-12-16T17:20:45,2025-12-16T17:20:45
850,task format,,"[""tasks format""]",[],[850],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
853,oom,,"[""OOM""]","[""OOM""]",[853],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
856,stdout,,[],[],[856],5,4,2025-12-16T17:20:45,2025-12-16T17:20:45
863,profile,,[],[],[863],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
864,acct_gather_profile plugin,,[],[],[864],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
866,start,,[],[],[866],25,9,2025-12-16T17:20:45,2025-12-16T17:20:45
868,requeue,,[],[],[868],15,8,2025-12-16T17:20:45,2025-12-16T17:20:45
871,switch,,"[""switches""]",[],[871],17,10,2025-12-16T17:20:45,2025-12-16T17:20:45
880,het_job_id,,[],[],[880],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
883,heterogeneous job component,,"[""heterogeneous job components""]",[],[883],9,2,2025-12-16T17:20:45,2025-12-16T17:20:45
884,het_job_offset,,[],[],[884],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
900,string tre,,"[""String TRES""]",[],[900],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
902,user_id,,[],[],[902],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
904,user_name,,[],[],[904],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
920,total,,"[""Total""]",[],[920],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
921,integer total number,,"[""Integer Total number""]",[],[921],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
930,architecture,,[],[],[930],13,10,2025-12-16T17:20:45,2025-12-16T17:20:45
935,board,,"[""boards""]",[],[935],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
936,baseboard,,"[""Baseboards""]",[],[936],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
941,address,,[],[],[941],16,8,2025-12-16T17:20:45,2025-12-16T17:20:45
947,owner,,[],[],[947],5,2,2025-12-16T17:20:45,2025-12-16T17:20:45
948,restriction,,[],[],[948],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
950,slurmd format,,[],[],[950],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
953,node format,,[],[],[953],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
958,drained,,"[""DRAINED""]","[""DRAINED""]",[958],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
959,fail,,"[""FAIL""]","[""FAIL""]",[959],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
969,billable trackable resource,,"[""billable trackable resources""]",[],[969],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
970,slurmd_start_time,,[],[],[970],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
971,physical processor socket,,"[""physical processor sockets""]",[],[971],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
972,chip,,"[""chips""]",[],[972],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
973,logical thread,,"[""logical threads""]",[],[973],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
979,weight,,[],[],[979],15,8,2025-12-16T17:20:45,2025-12-16T17:20:45
982,topology,,[],[],[982],25,9,2025-12-16T17:20:45,2025-12-16T17:20:45
984,trackable resource,,"[""trackable resources""]",[],[984],7,7,2025-12-16T17:20:45,2025-12-16T17:20:45
985,version,,[],[],[985],83,28,2025-12-16T17:20:45,2025-12-16T17:20:45
986,string slurmd version,,"[""String Slurmd version""]",[],[986],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
990,warning,,"[""warnings""]",[],[990],17,9,2025-12-16T17:20:45,2025-12-16T17:20:45
999,integer slurm numeric error identifier format,,"[""Integer Slurm numeric error identifier format""]",[],[999],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1001,source,,[],[],[1001],23,13,2025-12-16T17:20:45,2025-12-16T17:20:45
1003,job signal response,,"[""jobs signal responses""]",[],[1003],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1007,return code,,[],[],[1007],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1013,preempt,,[],[],[1013],9,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1020,duration,,[],[],[1020],13,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1021,node feature,,"[""node features""]",[],[1021],5,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1023,operation,,[],[],[1023],54,28,2025-12-16T17:20:45,2025-12-16T17:20:45
1026,count,,"[""counts""]",[],[1026],61,19,2025-12-16T17:20:45,2025-12-16T17:20:45
1027,no_hold_jobs_after_end,config,"[""NO_HOLD_JOBS_AFTER_END""]","[""NO_HOLD_JOBS_AFTER_END""]",[1027],2,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1034,burst buffer resource,,"[""Burst buffer resources""]",[],[1034],4,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1038,expression,,"[""Expression""]",[],[1038],6,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1039,comma,,"[""Comma""]",[],[1039],29,15,2025-12-16T17:20:45,2025-12-16T17:20:45
1043,default_queue_depth,,[],[],[1043],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1054,call,,"[""calls""]",[],[1054],14,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1060,reset format,,[],[],[1060],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1077,subset,,[],[],[1077],18,14,2025-12-16T17:20:45,2025-12-16T17:20:45
1078,backfill scheduler,,[],[],[1078],18,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1081,algorithm,,[],[],[1081],14,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1095,long total time,,"[""Long Total time""]",[],[1095],7,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1107,pid,,[],[],[1107],14,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1109,process id,,"[""Process ID""]",[],[1109],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1111,current state,,"[""Current state""]",[],[1111],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1117,mem,,"[""MEM""]","[""MEM""]",[1117],7,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1124,features_act,,[],[],[1124],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1127,draining,,"[""DRAINING""]","[""DRAINING""]",[1127],4,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1129,user root,,[],[],[1129],14,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1133,adminlevel,,"[""AdminLevel""]",[],[1133],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1144,entry,,[],[],[1144],11,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1150,task id,,"[""task IDs""]",[],[1150],15,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1160,allocation,,[],[],[1160],92,25,2025-12-16T17:20:45,2025-12-16T17:20:45
1161,job resource,,"[""Job resources""]",[],[1161],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1167,submission,,[],[],[1167],17,11,2025-12-16T17:20:45,2025-12-16T17:20:45
1172,deny,,[],[],[1172],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1176,resume,,[],[],[1176],8,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1178,suspend,,[],[],[1178],23,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1182,billing weight,,"[""Billing weights""]",[],[1182],8,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1183,tre type,,"[""TRES type""]",[],[1183],11,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1184,preemptmode,,"[""PreemptMode""]",[],[1184],26,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1185,mechanism,,"[""Mechanism""]",[],[1185],26,19,2025-12-16T17:20:45,2025-12-16T17:20:45
1186,gang scheduling,,[],[],[1186],24,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1189,daily rollup,,"[""daily rollups""]",[],[1189],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1190,last_run format,,[],[],[1190],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1191,last_run,,[],[],[1191],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1206,layout,,[],[],[1206],17,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1207,slurm cli_filter plugin,,"[""Slurm cli_filter plugins""]",[],[1207],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1208,api,,"[""API""]","[""API""]",[1208],31,17,2025-12-16T17:20:45,2025-12-16T17:20:45
1209,programmer,,"[""programmers""]",[],[1209],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1210,purpose,,[],[],[1210],15,14,2025-12-16T17:20:45,2025-12-16T17:20:45
1213,salloc,,[],[],[1213],62,26,2025-12-16T17:20:45,2025-12-16T17:20:45
1215,cli,,"[""CLI""]","[""CLI""]",[1215],9,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1216,program,,"[""programs""]",[],[1216],38,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1217,hook,,"[""hooks""]",[],[1217],8,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1219,option processing,,[],[],[1219],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1220,job component,,[],[],[1220],21,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1222,cli_filter_p_pre_submit,,[],[],[1222],6,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1223,slurm controller,,[],[],[1223],16,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1224,location,,[],[],[1224],24,14,2025-12-16T17:20:45,2025-12-16T17:20:45
1227,srun,,[],[],[1227],146,35,2025-12-16T17:20:45,2025-12-16T17:20:45
1229,parallel,,[],[],[1229],7,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1231,combination,,[],[],[1231],12,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1232,datum,,"[""data""]",[],[1232],57,22,2025-12-16T17:20:45,2025-12-16T17:20:45
1234,job_submit plugin,,[],[],[1234],14,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1235,client,,[],[],[1235],48,13,2025-12-16T17:20:45,2025-12-16T17:20:45
1237,job_submit,,[],[],[1237],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1238,server,,[],[],[1238],13,8,2025-12-16T17:20:45,2025-12-16T17:20:45
1239,benefit,,[],[],[1239],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1240,cli_filter,,[],[],[1240],4,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1241,access,,[],[],[1241],53,26,2025-12-16T17:20:45,2025-12-16T17:20:45
1242,command line option,,"[""command line options""]",[],[1242],10,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1251,alternate slurm.conf,file,[],[],[1251],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1253,policy,,"[""policies""]",[],[1253],11,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1254,slurm plugin api,,"[""Slurm Plugin API""]",[],[1254],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1255,ascii text string,,"[""ASCII text string""]",[],[1255],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1256,major type,,[],[],[1256],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1257,minor type,,[],[],[1257],6,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1258,suitable,,[],[],[1258],3,3,2025-12-16T17:20:45,2025-12-16T17:20:45
1260,sample,,"[""samples""]",[],[1260],13,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1261,slurm distribution,,"[""Slurm distribution""]",[],[1261],12,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1263,action,,"[""actions""]",[],[1263],13,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1265,uint32_t plugin_version,,[],[],[1265],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1266,attempt,,[],[],[1266],11,11,2025-12-16T17:20:45,2025-12-16T17:20:45
1267,slurm command,,"[""Slurm commands""]",[],[1267],23,19,2025-12-16T17:20:45,2025-12-16T17:20:45
1268,daemon,,"[""daemons""]",[],[1268],62,25,2025-12-16T17:20:45,2025-12-16T17:20:45
1269,failure,,"[""failures""]",[],[1269],30,12,2025-12-16T17:20:45,2025-12-16T17:20:45
1270,argument,,"[""arguments""]",[],[1270],31,13,2025-12-16T17:20:45,2025-12-16T17:20:45
1271,slurm function,,"[""Slurm functions""]",[],[1271],6,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1273,lua plugin,,[],[],[1273],11,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1274,lua script,,[],[],[1274],10,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1275,cli_filter.lua,,[],[],[1275],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1277,subdirectory,,[],[],[1277],13,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1278,installation directory,,[],[],[1278],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1279,api function,,"[""API Functions""]",[],[1279],7,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1280,global initialization,,[],[],[1280],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1281,return,,"[""Returns""]",[],[1281],22,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1282,slurm_success,config,"[""SLURM_SUCCESS""]","[""SLURM_SUCCESS""]",[1282],12,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1283,success,,[],[],[1283],22,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1284,storage,,[],[],[1284],12,10,2025-12-16T17:20:45,2025-12-16T17:20:45
1285,fini function,,"[""fini functions""]",[],[1285],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1286,dlopen,,[],[],[1286],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1287,system library,,[],[],[1287],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1288,time system,,[],[],[1288],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1289,symbol,,"[""symbols""]",[],[1289],15,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1290,initialization,,[],[],[1290],8,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1291,init,,[],[],[1291],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1292,slurm init,,"[""Slurm init""]",[],[1292],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1293,slurm fini,,"[""Slurm fini""]",[],[1293],5,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1294,fini,,[],[],[1294],8,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1295,bool,,[],[],[1295],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1296,command line,,[],[],[1296],23,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1300,srun command,,[],[],[1300],54,16,2025-12-16T17:20:45,2025-12-16T17:20:45
1301,setting,,"[""settings""]",[],[1301],11,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1302,job environment,,[],[],[1302],3,2,2025-12-16T17:20:45,2025-12-16T17:20:45
1304,slurm_option_set,,[],[],[1304],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1308,input,,[],[],[1308],21,6,2025-12-16T17:20:45,2025-12-16T17:20:45
1309,slurm option datum structure,,"[""slurm option data structure""]",[],[1309],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1310,slurm_option,,[],[],[1310],2,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1311,src,,[],[],[1311],29,9,2025-12-16T17:20:45,2025-12-16T17:20:45
1312,slurm_opt.h,,[],[],[1312],3,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1315,environment variable,,"[""environment variables""]",[],[1315],40,17,2025-12-16T17:20:45,2025-12-16T17:20:45
1317,part,,"[""parts""]",[],[1317],48,26,2025-12-16T17:20:45,2025-12-16T17:20:45
1318,datum structure,,"[""data structure""]",[],[1318],7,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1320,output,,[],[],[1320],44,21,2025-12-16T17:20:45,2025-12-16T17:20:45
1323,key,,[],[],[1323],24,7,2025-12-16T17:20:45,2025-12-16T17:20:45
1329,lua,,[],[],[1329],23,5,2025-12-16T17:20:45,2025-12-16T17:20:45
1332,installation,,[],[],[1332],15,11,2025-12-16T17:20:45,2025-12-16T17:20:45
1333,source code,,[],[],[1333],6,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1334,struct slurm_opt_t,,[],[],[1334],1,1,2025-12-16T17:20:45,2025-12-16T17:20:45
1335,syntax,,[],[],[1335],4,4,2025-12-16T17:20:45,2025-12-16T17:20:45
1336,command,,[],[],[1336],127,41,2025-12-16T17:20:45,2025-12-16T17:20:45
