id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
1525,doc_289e,doc_289e_sent_00014,"When there is a queued job with a QOS that is allowed to preempt a running job of another QOS, the Slurm scheduler will preempt the running job.",the Slurm scheduler,2852,slurm scheduler,preempt,the running job,2325,running job,openie_spacy,2025-12-17T22:13:48Z
1526,doc_289e,doc_289e_sent_00015,The QOS option PreemptExemptTime specifies the minimum run time before the job is considered for preemption.,the job,50,job,consider for,preemption,2314,preemption,openie_spacy,2025-12-17T22:13:48Z
1527,doc_289e,doc_289e_sent_00016,The QOS option takes precedence over the global option of the same name.,The QOS option,2840,qos option,take,precedence,2262,precedence,openie_spacy,2025-12-17T22:13:48Z
1528,doc_289e,doc_289e_sent_00016,The QOS option takes precedence over the global option of the same name.,The QOS option,2840,qos option,take over,the global option,215,option,openie_spacy,2025-12-17T22:13:48Z
1529,doc_289e,doc_289e_sent_00017,"A Partition QOS with PreemptExemptTime takes precedence over a job QOS with PreemptExemptTime, unless the job QOS has the OverPartQOS flag enabled.",A Partition QOS,2838,partition qos,take,precedence,2262,precedence,openie_spacy,2025-12-17T22:13:48Z
1530,doc_289e,doc_289e_sent_00017,"A Partition QOS with PreemptExemptTime takes precedence over a job QOS with PreemptExemptTime, unless the job QOS has the OverPartQOS flag enabled.",A Partition QOS,2838,partition qos,take over,a job QOS,2857,job qos,openie_spacy,2025-12-17T22:13:48Z
1531,doc_289e,doc_289e_sent_00018,"Resource Limits
Each QOS is assigned a set of limits which will be applied to the job.",Resource Limits,2696,resource limit,assign,a set,70,set,openie_spacy,2025-12-17T22:13:48Z
1532,doc_289e,doc_289e_sent_00022,"This means the partition will have all the same limits as the QOS. This does not associate jobs with the QOS, nor does it give the job any priority or preemption characteristics of the assigned QOS. Jobs may separately request the same QOS or a different QOS to gain those characteristics. However, the Partition QOS limits will override the job's QOS. If the opposite is desired you may configure the job's QOS with Flags=OverPartQOS which will reverse the order of precedence.",Jobs,50,job,request,the same QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1533,doc_289e,doc_289e_sent_00032,Memory limits should be set with no units.,Memory limits,2345,memory limit,set with,no units,2873,unit,openie_spacy,2025-12-17T22:13:48Z
1534,doc_289e,doc_289e_sent_00034,"When Flags=Relative is added to a QOS, slurmctld must be restarted or reconfigured for the flag to take effect.",Flags,357,flag,add to,a QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1535,doc_289e,doc_289e_sent_00034,"When Flags=Relative is added to a QOS, slurmctld must be restarted or reconfigured for the flag to take effect.",the flag,357,flag,take,effect,168,effect,openie_spacy,2025-12-17T22:13:48Z
1536,doc_289e,doc_289e_sent_00038,Only one partition may have this QOS as its partition QOS.,Only one partition,416,partition,have,this QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1537,doc_289e,doc_289e_sent_00038,Only one partition may have this QOS as its partition QOS.,Only one partition,416,partition,have as,its partition QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1538,doc_289e,doc_289e_sent_00047,"NoDecay If set, this QOS will not have its GrpTRESMins, GrpWall and UsageRaw decayed by the slurm.conf PriorityDecayHalfLife or PriorityUsageResetPeriod settings.",this QOS,472,qos,have,"its GrpTRESMins, GrpWall and UsageRaw decayed by the slurm.conf PriorityDecayHalfLife or PriorityUsageResetPeriod settings",1301,setting,openie_spacy,2025-12-17T22:13:48Z
1539,doc_289e,doc_289e_sent_00048,"This allows a QOS to provide aggregate limits that, once consumed, will not be replenished automatically. Such a QOS will act as a time-limited quota of resources for an association that has access to it. Account/user usage will still be decayed for associations using the QOS. The QOS GrpTRESMins and GrpWall limits can be increased or the QOS RawUsage value reset to 0 (zero) to again allow jobs submitted with this QOS to run (if pending with QOSGrp{TRES}MinutesLimit or QOSGrpWallLimit reasons, where {TRES} is some type of trackable resource).",a QOS,472,qos,provide,aggregate limits,2893,aggregate limit,openie_spacy,2025-12-17T22:13:48Z
1540,doc_289e,doc_289e_sent_00051,"If this flag is used with a QOS which can not be preempted by all other QOS, it could result in starvation of larger jobs.",this flag,357,flag,use with,a QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1541,doc_289e,doc_289e_sent_00056,"Relative If set, the QOS limits will be treated as percentages of the cluster or partition instead of absolute limits (numbers should be less than 100).",the QOS limits,2903,qos limit,treat as,percentages,2872,percentage,openie_spacy,2025-12-17T22:13:48Z
1542,doc_289e,doc_289e_sent_00059,Only one partition may have this QOS as its partition QOS.,Only one partition,416,partition,have,this QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1543,doc_289e,doc_289e_sent_00059,Only one partition may have this QOS as its partition QOS.,Only one partition,416,partition,have as,its partition QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1544,doc_289e,doc_289e_sent_00063,"If set, and AccountingStorageEnforce includes Safe, jobs will only be able to run if the job can run to completion with the UsageFactor applied.",AccountingStorageEnforce,2911,accountingstorageenforce,include,Safe,2912,safe,openie_spacy,2025-12-17T22:13:48Z
1545,doc_289e,doc_289e_sent_00068,A setting of 0 would add no timed usage from the job.,A setting,1301,setting,add,no timed usage,53,usage,openie_spacy,2025-12-17T22:13:48Z
1546,doc_289e,doc_289e_sent_00068,A setting of 0 would add no timed usage from the job.,A setting,1301,setting,add from,the job,50,job,openie_spacy,2025-12-17T22:13:48Z
1547,doc_289e,doc_289e_sent_00069,The usage factor only applies to the job's QOS and not the partition QOS.,The usage factor,2842,factor,apply to,the job's QOS,472,qos,openie_spacy,2025-12-17T22:13:48Z
1548,doc_289e,doc_289e_sent_00070,"If the UsageFactorSafe flag is set and AccountingStorageEnforce includes Safe, jobs will only be able to run if the job can run to completion with the UsageFactor applied.",AccountingStorageEnforce,2911,accountingstorageenforce,include,Safe,2912,safe,openie_spacy,2025-12-17T22:13:48Z
1549,doc_289e,doc_289e_sent_00071,"If the UsageFactorSafe flag is not set and AccountingStorageEnforce includes Safe, a job will be able to be scheduled without the UsageFactor applied and will be able to run without being killed due to limits.",AccountingStorageEnforce,2911,accountingstorageenforce,include,Safe,2912,safe,openie_spacy,2025-12-17T22:13:48Z
1550,doc_289e,doc_289e_sent_00072,"If the UsageFactorSafe flag is not set and AccountingStorageEnforce does not include Safe, a job will be able to be scheduled without the UsageFactor applied and could be killed due to limits.",AccountingStorageEnforce,2911,accountingstorageenforce,include,Safe,2912,safe,openie_spacy,2025-12-17T22:13:48Z
1551,doc_289e,doc_289e_sent_00077,"Configuration
To summarize the above, the QOSs and their associated limits are defined in the Slurm database using the sacctmgr utility.",Configuration,3,configuration,define in,the Slurm database,2835,slurm database,openie_spacy,2025-12-17T22:13:48Z
1552,doc_289e,doc_289e_sent_00079,"The QOS will only determine job preemption when the ""PreemptType"" is defined as ""preempt/qos"" in the slurm.conf file. Limits defined for a QOS (and described above) will override the limits of the user/account/cluster/partition association.",The QOS,472,qos,determine,job preemption,2349,job preemption,openie_spacy,2025-12-17T22:13:48Z
1553,doc_289e,doc_289e_sent_00082,By default when a cluster is added to the database a default qos named normal is created.,a cluster,272,cluster,add to,the database,349,database,openie_spacy,2025-12-17T22:13:48Z
1554,doc_289e,doc_289e_sent_00083,"Name Priority
 normal 0
Add a new QOS
$ sacctmgr add qos zebra
 Adding QOS(s)
 zebra
 Settings
 Description = QOS Name
 Name Priority
 normal 0
 zebra 0
Set QOS priority
$ sacctmgr modify qos zebra set priority=10
 Modified qos...
 zebra
 Name Priority
 normal 0
 zebra 10
Set some other limits
$ sacctmgr modify qos zebra set GrpTRES=cpu=24
 Modified qos...
 zebra
$ sacctmgr show qos format=name,priority,GrpTRES
 Name Priority GrpTRES
 normal 0
 zebra 10 cpu=24
Add a QOS to a user account
$ sacctmgr modify user crock set","Name Priority
 normal 0
Add a new QOS
$ sacctmgr",4209,sacctmgr,add,"qos zebra
 Adding QOS(s)
 zebra
 Settings
 Description = QOS Name
 Name Priority
 normal 0
 zebra 0
Set QOS priority",13,priority,openie_spacy,2025-12-17T22:13:48Z
1555,doc_48b2,doc_48b2_sent_00006,"Architecture
As depicted in Figure 1, Slurm consists of a slurmd daemon running on each compute node and a central slurmctld daemon running on a management node (with optional fail-over twin).",Architecture,930,architecture,consist of,a slurmd daemon,657,slurmd daemon,openie_spacy,2025-12-17T22:13:48Z
1556,doc_48b2,doc_48b2_sent_00006,"Architecture
As depicted in Figure 1, Slurm consists of a slurmd daemon running on each compute node and a central slurmctld daemon running on a management node (with optional fail-over twin).",Slurm,82,slurm,consist of,a slurmd daemon,657,slurmd daemon,openie_spacy,2025-12-17T22:13:48Z
1557,doc_48b2,doc_48b2_sent_00007,The slurmd daemons provide fault-tolerant hierarchical communications.,The slurmd daemons,1268,daemon,provide,fault-tolerant hierarchical communications,150,communication,openie_spacy,2025-12-17T22:13:48Z
1558,doc_48b2,doc_48b2_sent_00008,"The user commands include: sacct, sacctmgr, salloc, sattach, sbatch, sbcast, scancel, scontrol, scrontab, sdiag, sh5util, sinfo, sprio, squeue, sreport, srun, sshare, sstat, strigger and sview. All of the commands can run anywhere in the cluster.",The user commands,2239,user command,include,sacct,3359,sacct,openie_spacy,2025-12-17T22:13:48Z
1559,doc_48b2,doc_48b2_sent_00009,"Slurm components
The entities managed by these Slurm daemons, shown in Figure 2, include nodes, the compute resource in Slurm, partitions, which group nodes into logical (possibly overlapping) sets, jobs, or allocations of resources assigned to a user for a specified amount of time, and job steps, which are sets of (possibly parallel) tasks within a job.",Slurm components,4151,slurm component,include,nodes,409,node,openie_spacy,2025-12-17T22:13:48Z
1560,doc_48b2,doc_48b2_sent_00010,"The partitions can be considered job queues, each of which has an assortment of constraints such as job size limit, job time limit, users permitted to use it, etc. Priority-ordered jobs are allocated nodes within a partition until the resources (nodes, processors, memory, etc.) within that partition are exhausted. Once a job is assigned a set of nodes, the user is able to initiate parallel work in the form of job steps in any configuration within the allocation.",Priority-ordered jobs,50,job,allocate,nodes,409,node,openie_spacy,2025-12-17T22:13:48Z
1561,doc_48b2,doc_48b2_sent_00010,"The partitions can be considered job queues, each of which has an assortment of constraints such as job size limit, job time limit, users permitted to use it, etc. Priority-ordered jobs are allocated nodes within a partition until the resources (nodes, processors, memory, etc.) within that partition are exhausted. Once a job is assigned a set of nodes, the user is able to initiate parallel work in the form of job steps in any configuration within the allocation.",a job,50,job,assign,a set,70,set,openie_spacy,2025-12-17T22:13:48Z
1562,doc_48b2,doc_48b2_sent_00011,"For instance, a single job step may be started that utilizes all nodes allocated to the job, or several job steps may independently use a portion of the allocation.",a single job step,3323,single job step,start for,instance,526,instance,openie_spacy,2025-12-17T22:13:48Z
1563,doc_48b2,doc_48b2_sent_00013,The command option --help also provides a brief summary of options. Note that the command options are all case sensitive.,The command option,3372,command option,provide,a brief summary,3720,summary,openie_spacy,2025-12-17T22:13:48Z
1564,doc_48b2,doc_48b2_sent_00027,sinfo reports the state of partitions and nodes managed by Slurm.,sinfo,2109,sinfo,report,the state,395,state,openie_spacy,2025-12-17T22:13:48Z
1565,doc_48b2,doc_48b2_sent_00030,squeue reports the state of jobs or job steps.,squeue,2110,squeue,report,the state,395,state,openie_spacy,2025-12-17T22:13:48Z
1566,doc_48b2,doc_48b2_sent_00034,"srun has a wide variety of options to specify resource requirements, including: minimum and maximum node count, processor count, specific nodes to use or not use, and specific node characteristics (so much memory, disk space, certain required features, etc.).",srun,1227,srun,have,a wide variety,2985,wide variety,openie_spacy,2025-12-17T22:13:48Z
1567,doc_48b2,doc_48b2_sent_00035,A job can contain multiple job steps executing sequentially or in parallel on independent or shared resources within the job's node allocation.,A job,50,job,contain,multiple job steps,848,job step,openie_spacy,2025-12-17T22:13:48Z
1568,doc_48b2,doc_48b2_sent_00041,"Examples
First we determine what partitions exist on the system, what nodes they include, and general system state. This information is provided by the sinfo command. In the example below we find there are two partitions: debug and batch.",partitions,416,partition,exist on,the system,119,system,openie_spacy,2025-12-17T22:13:48Z
1569,doc_48b2,doc_48b2_sent_00047,The * following the state down indicate the nodes are not responding. Note the use of a concise expression for node name specification with a common prefix adev and numeric ranges or specific numbers identified. This format allows for very large clusters to be easily managed. The sinfo command has many options to easily let you view the information of interest to you in whatever format you prefer. See the man page for more information.,The sinfo command,4405,sinfo command,have,many options,215,option,openie_spacy,2025-12-17T22:13:48Z
1570,doc_48b2,doc_48b2_sent_00049,Next we determine what jobs exist on the system using the squeue command. The ST field is job state.,jobs,50,job,exist on,the system,119,system,openie_spacy,2025-12-17T22:13:48Z
1571,doc_48b2,doc_48b2_sent_00051,The TIME field shows how long the jobs have run for using the format days-hours:minutes:seconds. The NODELIST(REASON) field indicates where the job is running or the reason it is still pending. Typical reasons for pending jobs are Resources (waiting for resources to become available) and Priority (queued behind a higher priority job).,The TIME field,1645,field,show,minutes,1902,minute,openie_spacy,2025-12-17T22:13:48Z
1572,doc_48b2,doc_48b2_sent_00052,The squeue command has many options to easily let you view the information of interest to you in whatever format you prefer. See the man page for more information.,The squeue command,212,squeue command,have,many options,215,option,openie_spacy,2025-12-17T22:13:48Z
1573,doc_48b2,doc_48b2_sent_00065,"Requeue=1
 Reason=None Network=(null)
 ReqNodeList=(null) ReqNodeListIndices=
 ExcNodeList=(null) ExcNodeListIndices=
 SubmitTime=06/02-15:27:11 SuspendTime=None PreSusTime=0
 Command=/home/phil/math
 WorkDir=/home/phil
It is possible to create a resource allocation and launch the tasks for a job step in a single command line using the srun command. Depending upon the MPI implementation used, MPI jobs may also be launched in this manner. See the MPI section for more MPI-specific information. In this example we execute /bin/hostname on three nodes (-N3) and include task numbers on the output (-l).",MPI jobs,50,job,launch in,this manner,2421,manner,openie_spacy,2025-12-17T22:13:48Z
1574,doc_48b2,doc_48b2_sent_00067,One task per node will be used by default. Note that the srun command has many options available to control what resource are allocated and how tasks are distributed across those resources.,the srun command,1300,srun command,have,many options,215,option,openie_spacy,2025-12-17T22:13:48Z
1575,doc_48b2,doc_48b2_sent_00076,This script contains a timelimit for the job embedded within itself.,This script,197,script,contain,a timelimit,2907,timelimit,openie_spacy,2025-12-17T22:13:48Z
1576,doc_48b2,doc_48b2_sent_00082,Slurm does not automatically migrate executable or data files to the nodes allocated to a job. Either the files must exists on local disk or in some global file system (e.g. NFS or Lustre).,the files,105,file,exist on,local disk,3012,local disk,openie_spacy,2025-12-17T22:13:48Z
1577,doc_48b2,doc_48b2_sent_00088,"Best Practices, Large Job Counts
Consider putting related work into a single Slurm job with multiple job steps both for performance reasons and ease of management. Each Slurm job can contain a multitude of job steps and the overhead in Slurm for managing job steps is much lower than that of individual jobs.",Each Slurm job,50,job,contain,a multitude,4469,multitude,openie_spacy,2025-12-17T22:13:48Z
1578,doc_48b2,doc_48b2_sent_00094,Slurm creates a resource allocation for the job and then mpirun launches tasks using Slurm's infrastructure (older versions of OpenMPI).,Slurm,82,slurm,create,a resource allocation,780,resource allocation,openie_spacy,2025-12-17T22:13:48Z
1579,doc_48b2,doc_48b2_sent_00095,"Slurm creates a resource allocation for the job and then mpirun launches tasks using some mechanism other than Slurm, such as SSH or RSH.",Slurm,82,slurm,create,a resource allocation,780,resource allocation,openie_spacy,2025-12-17T22:13:48Z
1580,doc_ce7f,doc_ce7f_sent_00008,Some Linux distributions may have unofficial Slurm packages available in software repositories.,Some Linux distributions,1976,distribution,have,unofficial Slurm packages,2480,package,openie_spacy,2025-12-17T22:13:48Z
1581,doc_ce7f,doc_ce7f_sent_00015,"Controller: systemctl enable slurmctld
Database: systemctl enable slurmdbd
Compute Nodes: systemctl enable slurmd
Start the slurmctld and slurmd daemons.","slurmctld
Database: systemctl",1639,systemctl,enable,"slurmdbd
Compute Nodes",409,node,openie_spacy,2025-12-17T22:13:48Z
1582,doc_ce7f,doc_ce7f_sent_00015,"Controller: systemctl enable slurmctld
Database: systemctl enable slurmdbd
Compute Nodes: systemctl enable slurmd
Start the slurmctld and slurmd daemons.",slurmd,654,slurmd,start,the slurmctld,201,slurmctld,openie_spacy,2025-12-17T22:13:48Z
1583,doc_ce7f,doc_ce7f_sent_00020,"This dependency is a command that must be present, typically provided by a package of the same name.man2html
Lua APIlua
PAM supportPAM
PMIx support (requires --with-pmix at build time)pmix
Readline support in scontrol and sacctmgr interactive modesreadline
slurmrestd
Provides support for Slurm's REST API (optional prerequisites will enable additional functionality)http-parser
json-c
yaml (opt.)","sacctmgr interactive modesreadline
slurmrestd",1825,slurmrestd,provide,support,2440,support,openie_spacy,2025-12-17T22:13:48Z
1584,doc_ce7f,doc_ce7f_sent_00029,"Some macro definitions that may be used in building Slurm include:
_enable_debug
Specify if debugging logic within Slurm is to be enabled
_prefix
Pathname of directory to contain the Slurm files
_slurm_sysconfdir",Slurm,82,slurm,include,"enable_debug
Specify if debugging logic within Slurm is to be enabled
_prefix
Pathname of directory to contain the Slurm files",105,file,openie_spacy,2025-12-17T22:13:48Z
1585,doc_ce7f,doc_ce7f_sent_00033,"%{_prefix}/doc
%with_munge ""--with-munge=/opt/munge""
Building Debian Packages
Beginning with Slurm 23.11.0, Slurm includes the files required to build Debian packages.",Slurm,82,slurm,include,the files,105,file,openie_spacy,2025-12-17T22:13:48Z
1586,doc_ce7f,doc_ce7f_sent_00045,"Type make install to compile and install the programs, documentation, libraries, header files, etc.",Type,363,type,make,install,1635,install,openie_spacy,2025-12-17T22:13:48Z
1587,doc_ce7f,doc_ce7f_sent_00050,"The most commonly used arguments to the configure command include:
--enable-debug
Enable additional debugging logic within Slurm.",The most commonly used arguments,1270,argument,include,"--enable-debug
Enable additional debugging logic",309,logic,openie_spacy,2025-12-17T22:13:48Z
1588,doc_ce7f,doc_ce7f_sent_00053,At least one compute node and controller node are required for an operational cluster.,At least one compute node,409,node,require for,an operational cluster,272,cluster,openie_spacy,2025-12-17T22:13:48Z
1589,doc_ce7f,doc_ce7f_sent_00056,Most Slurm daemons should execute as a non-root service account.,Most Slurm daemons,1268,daemon,execute as,a non-root service account,10,account,openie_spacy,2025-12-17T22:13:48Z
1590,doc_ce7f,doc_ce7f_sent_00057,"We recommend you create a Unix user named slurm for use by slurmctld and make sure it exists across the cluster. This user should be configured as the SlurmUser in the slurm.conf configuration file, and granted sufficient permissions to files used by the daemon. Refer to the slurm.conf man page for more details.",This user,166,user,configure as,the SlurmUser,1859,slurmuser,openie_spacy,2025-12-17T22:13:48Z
1591,doc_ce7f,doc_ce7f_sent_00057,"We recommend you create a Unix user named slurm for use by slurmctld and make sure it exists across the cluster. This user should be configured as the SlurmUser in the slurm.conf configuration file, and granted sufficient permissions to files used by the daemon. Refer to the slurm.conf man page for more details.",This user,166,user,configure in,the slurm.conf configuration file,5123,slurm.conf configuration file,openie_spacy,2025-12-17T22:13:48Z
1592,doc_ce7f,doc_ce7f_sent_00063,"The controller saves its state to disk whenever there is a change in state (see ""StateSaveLocation"" in Configuration section below).",The controller,709,controller,save,its state,395,state,openie_spacy,2025-12-17T22:13:48Z
1593,doc_ce7f,doc_ce7f_sent_00063,"The controller saves its state to disk whenever there is a change in state (see ""StateSaveLocation"" in Configuration section below).",The controller,709,controller,save to,disk,5118,disk,openie_spacy,2025-12-17T22:13:48Z
1594,doc_ce7f,doc_ce7f_sent_00073,Login nodes should have access to any Slurm client commands that users are expected to use.,Login nodes,2240,login node,have,access,1241,access,openie_spacy,2025-12-17T22:13:48Z
1595,doc_ce7f,doc_ce7f_sent_00084,The backup then saves the state and returns to backup mode.,The backup,2269,backup,save,the state,395,state,openie_spacy,2025-12-17T22:13:48Z
1596,doc_ce7f,doc_ce7f_sent_00085,The primary reads the saved state and resumes normal operation.,The primary,2271,primary,read,the saved state,395,state,openie_spacy,2025-12-17T22:13:48Z
1597,doc_ce7f,doc_ce7f_sent_00089,Any time the slurmctld daemon or hardware fails before state information reaches disk can result in lost state.,state information,399,state information,reach,disk,5118,disk,openie_spacy,2025-12-17T22:13:48Z
1598,doc_ce7f,doc_ce7f_sent_00090,"Slurmctld writes state frequently (every five seconds by default), but with large numbers of jobs, the formatting and writing of records can take seconds and recent changes might not be written to disk.",Slurmctld,201,slurmctld,write,state,395,state,openie_spacy,2025-12-17T22:13:48Z
1599,doc_ce7f,doc_ce7f_sent_00094,Both instances of slurmdbd should have access to the same database.,Both instances,526,instance,have,access,1241,access,openie_spacy,2025-12-17T22:13:48Z
1600,doc_ce7f,doc_ce7f_sent_00099,"The authentication infrastructure is provided by a dynamically loaded plugin chosen at runtime via the AuthType keyword in the Slurm configuration file. Until 23.11.0, the only supported authentication type was munge, which requires the installation of the MUNGE package. When using MUNGE, all nodes in the cluster must be configured with the same munge.key file. The MUNGE daemon, munged, must also be started before Slurm daemons. Note that MUNGE does require clocks to be synchronized throughout the cluster, usually done by NTP.",all nodes,409,node,configure with,the same munge.key file,105,file,openie_spacy,2025-12-17T22:13:48Z
1601,doc_ce7f,doc_ce7f_sent_00100,"As of 23.11.0, AuthType can also be set to slurm, an internal authentication plugin.",AuthType,1595,authtype,set to,slurm,82,slurm,openie_spacy,2025-12-17T22:13:48Z
1602,doc_ce7f,doc_ce7f_sent_00101,"This plugin has similar requirements to MUNGE, requiring a key file shared to all Slurm daemons.",This plugin,179,plugin,have,similar requirements,1469,requirement,openie_spacy,2025-12-17T22:13:48Z
1603,doc_ce7f,doc_ce7f_sent_00102,The auth/slurm plugin requires installation of the jwt package.,The auth/slurm plugin,179,plugin,require,installation,1332,installation,openie_spacy,2025-12-17T22:13:48Z
1604,doc_ce7f,doc_ce7f_sent_00109,"The multifactor plugin will assign a priority to jobs based upon a multitude of configuration parameters (age, size, fair-share allocation, etc.) and its details are beyond the scope of this document. See the Multifactor Job Priority Plugin document for details.",The multifactor plugin,14,multifactor plugin,assign,a priority,13,priority,openie_spacy,2025-12-17T22:13:48Z
1605,doc_ce7f,doc_ce7f_sent_00109,"The multifactor plugin will assign a priority to jobs based upon a multitude of configuration parameters (age, size, fair-share allocation, etc.) and its details are beyond the scope of this document. See the Multifactor Job Priority Plugin document for details.",The multifactor plugin,14,multifactor plugin,assign to,jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
1606,doc_ce7f,doc_ce7f_sent_00111,"builtin will initiate jobs strictly in their priority order, typically (first-in-first-out)
backfill will initiate a lower-priority job if doing so does not delay the expected initiation time of higher priority jobs; essentially using smaller jobs to fill holes in the resource allocation plan. Effective backfill scheduling does require users to specify job time limits.",builtin,2769,builtin,initiate,jobs,50,job,openie_spacy,2025-12-17T22:13:48Z
1607,doc_ce7f,doc_ce7f_sent_00111,"builtin will initiate jobs strictly in their priority order, typically (first-in-first-out)
backfill will initiate a lower-priority job if doing so does not delay the expected initiation time of higher priority jobs; essentially using smaller jobs to fill holes in the resource allocation plan. Effective backfill scheduling does require users to specify job time limits.","first-in-first-out)
backfill",2768,backfill,initiate,a lower-priority job,50,job,openie_spacy,2025-12-17T22:13:48Z
1608,doc_ce7f,doc_ce7f_sent_00115,"Logging
Slurm uses syslog to record events if the SlurmctldLogFile and SlurmdLogFile locations are not set.","Logging
Slurm",82,slurm,use,syslog,3056,syslog,openie_spacy,2025-12-17T22:13:48Z
1609,doc_ce7f,doc_ce7f_sent_00116,"Accounting
Slurm supports accounting records being written to a simple text file, directly to a database (MySQL or MariaDB), or to a daemon securely managing accounting data for multiple clusters.","Accounting
Slurm",82,slurm,support,accounting records,178,accounting record,openie_spacy,2025-12-17T22:13:48Z
1610,doc_ce7f,doc_ce7f_sent_00118,"Compute node access
Slurm does not by itself limit access to allocated compute nodes, but it does provide mechanisms to accomplish this. There is a Pluggable Authentication Module (PAM) for restricting access to compute nodes available for download. When installed, the Slurm PAM module will prevent users from logging into any node that has not be assigned to that user. On job termination, any processes initiated by the user outside of Slurm's control may be killed using an Epilog script configured in slurm.conf.","Compute node access
Slurm",82,slurm,limit,access,1241,access,openie_spacy,2025-12-17T22:13:48Z
1611,doc_ce7f,doc_ce7f_sent_00119,"Configuration
The Slurm configuration file includes a wide variety of parameters. This configuration file must be available on each node of the cluster and must have consistent contents.","Configuration
The Slurm configuration file",105,file,include,a wide variety,2985,wide variety,openie_spacy,2025-12-17T22:13:48Z
1612,doc_ce7f,doc_ce7f_sent_00120,A full description of the parameters is included in the slurm.conf man page.,A full description,380,description,include in,the slurm.conf man page,1844,slurm.conf man page,openie_spacy,2025-12-17T22:13:48Z
1613,doc_ce7f,doc_ce7f_sent_00122,Your slurm.conf file should define at least the configuration parameters defined in this sample and likely additional ones.,Your slurm.conf file,105,file,define,at least the configuration parameters,268,parameter,openie_spacy,2025-12-17T22:13:48Z
1614,doc_ce7f,doc_ce7f_sent_00123,"Any text following a ""#"" is considered a comment.",Any text,3280,text,consider,a comment,667,comment,openie_spacy,2025-12-17T22:13:48Z
1615,doc_ce7f,doc_ce7f_sent_00136,"The node range expression can contain one pair of square brackets with a sequence of comma separated numbers and/or ranges of numbers separated by a ""-"" (e.g. ""linux[0-64,128]"", or ""lx[15,18,32-33]"").",The node range expression,4436,node range expression,contain,one pair,2227,pair,openie_spacy,2025-12-17T22:13:48Z
1616,doc_ce7f,doc_ce7f_sent_00141,"Nodes can be in more than one partition and each partition can have different constraints (permitted users, time limits, job size limits, etc.). Each partition can thus be considered a separate queue. Partition and node specifications use node range expressions to identify nodes in a concise fashion. This configuration file defines a 1154-node cluster for Slurm, but it might be used for a much larger cluster by just changing a few node range expressions. Specify the minimum processor count (CPUs), real memory space (RealMemory, megabytes), and temporary disk space (TmpDisk, megabytes) that a node should have to be considered available for use.",each partition,416,partition,have,different constraints,556,constraint,openie_spacy,2025-12-17T22:13:48Z
1617,doc_ce7f,doc_ce7f_sent_00141,"Nodes can be in more than one partition and each partition can have different constraints (permitted users, time limits, job size limits, etc.). Each partition can thus be considered a separate queue. Partition and node specifications use node range expressions to identify nodes in a concise fashion. This configuration file defines a 1154-node cluster for Slurm, but it might be used for a much larger cluster by just changing a few node range expressions. Specify the minimum processor count (CPUs), real memory space (RealMemory, megabytes), and temporary disk space (TmpDisk, megabytes) that a node should have to be considered available for use.",Each partition,416,partition,consider,a separate queue,308,queue,openie_spacy,2025-12-17T22:13:48Z
1618,doc_ce7f,doc_ce7f_sent_00141,"Nodes can be in more than one partition and each partition can have different constraints (permitted users, time limits, job size limits, etc.). Each partition can thus be considered a separate queue. Partition and node specifications use node range expressions to identify nodes in a concise fashion. This configuration file defines a 1154-node cluster for Slurm, but it might be used for a much larger cluster by just changing a few node range expressions. Specify the minimum processor count (CPUs), real memory space (RealMemory, megabytes), and temporary disk space (TmpDisk, megabytes) that a node should have to be considered available for use.",This configuration file,105,file,define,a 1154-node cluster,272,cluster,openie_spacy,2025-12-17T22:13:48Z
1619,doc_ce7f,doc_ce7f_sent_00142,Any node lacking these minimum configuration values will be considered DOWN and not scheduled. Note that a more extensive sample configuration file is provided in etc/slurm.conf.example.,a more extensive sample configuration file,105,file,provide in,slurm.conf.example,8864,slurm.conf.example,openie_spacy,2025-12-17T22:13:48Z
1620,doc_ce7f,doc_ce7f_sent_00149,This design offers improved performance by removing much of the job step initiation overhead from the slurmctld daemon.,This design,2213,design,offer,improved performance,181,performance,openie_spacy,2025-12-17T22:13:48Z
1621,doc_ce7f,doc_ce7f_sent_00151,"Pluggable Authentication Module (PAM) support
A PAM module (Pluggable Authentication Module) is available for Slurm that can prevent a user from accessing a node which he has not been allocated, if that mode of operation is desired.",Pluggable Authentication Module,3711,module,support,A PAM module,6222,pam module,openie_spacy,2025-12-17T22:13:48Z
1622,doc_ce7f,doc_ce7f_sent_00156,"You may see errors such as ""Connection refused"" or ""Node X not responding"" while one daemon is operative and the other is being started, but the daemons can be started in any order and proper communications will be established once both daemons complete initialization. You can use a third window to execute commands such as ""srun -N1 /bin/hostname"" to confirm functionality.",the daemons,1268,daemon,start in,any order,152,order,openie_spacy,2025-12-17T22:13:48Z
