term_id,term_text,tf,idf,tf_idf,c_value,score
1193,Checking,1.00,1.92,1.92,0.00,2.03
1195,LSF batch server hosts,1.00,1.92,1.92,2.00,2.52
1196,other details,1.00,1.92,1.92,1.00,1.73
1197,batch hosts,1.00,1.92,1.92,1.00,1.73
1199,job slots,1.00,1.92,1.92,0.00,1.73
1200,single user,1.00,1.92,1.92,1.00,1.73
1202,reserved job slots,1.00,1.92,1.92,1.58,2.13
1203,STATUS JL,1.00,1.92,1.92,1.00,1.73
1204,U MAX NJOBS RUN SSUSP USUSP,1.00,1.92,1.92,2.58,3.32
1206,hosta ok,1.00,1.92,1.92,1.00,1.73
1207,hostb ok,1.00,1.92,1.92,1.00,1.73
1208,hostc ok,1.00,1.92,1.92,1.00,1.73
1209,hostd ok,1.00,1.92,1.92,1.00,1.73
1210,daemon time,1.00,1.92,1.92,1.00,1.73
1211,batch system daemon,1.00,1.92,1.92,1.58,2.13
1214,different priorities,1.00,1.92,1.92,1.00,1.73
1215,different scheduling policies,1.00,1.92,1.92,1.58,2.13
1216,PRIO STATUS MAX JL,1.00,1.92,1.92,2.00,2.52
1219,H NJOBS PEND RUN SUSP,1.00,1.92,1.92,2.32,2.92
1220,owners,1.00,1.92,1.92,0.00,1.33
1224,Inact,1.00,1.92,1.92,0.00,2.03
1226,detailed queue information,1.00,1.92,1.92,1.58,2.13
1230,PRIO NICE STATUS MAX JL,1.00,1.92,1.92,2.32,2.92
1231,H NJOBS PEND RUN SSUSP USUSP,1.00,1.92,1.92,2.58,3.32
1232,SCHEDULING PARAMETERS,1.00,1.92,1.92,1.00,1.73
1233,r15s,1.00,1.92,1.92,0.00,1.33
1234,r1 m r,1.00,1.92,1.92,0.00,2.13
1236,swp mem,1.00,1.92,1.92,0.00,1.73
1238,FAIRSHARE NO_INTERACTIVE,1.00,1.92,1.92,1.00,1.73
1239,kinds,1.00,1.92,1.92,0.00,1.33
1240,Scheduling threshold values,1.00,1.92,1.92,1.58,2.13
1241,loadStop,1.00,1.92,1.92,0.00,3.33
1243,basic commands,1.00,1.92,1.92,1.00,1.73
1244,LSF batch scheduler,1.00,1.92,1.92,1.58,2.13
1245,available host,1.00,1.92,1.92,-2.00,1.73
1247,current system load information,1.00,1.92,1.92,2.00,2.52
1248,most jobs,1.00,1.92,1.92,1.00,1.73
1249,job commands,1.00,1.92,1.92,0.00,1.73
1250,executable applications,1.00,1.92,1.92,1.00,1.73
1251,execution scripts,1.00,1.92,1.92,1.00,1.73
1265,complete job,1.00,1.92,1.92,0.00,1.73
1266,submission options,1.00,1.92,1.92,1.00,1.73
1267,LSF Job Execution,1.00,1.92,1.92,1.58,2.13
1268,Submit batch jobs,1.00,1.92,1.92,1.58,2.13
1269,sleep job,1.00,1.92,1.92,1.00,1.73
1270,% bsub sleep,1.00,1.92,1.92,1.58,2.13
1271,unique job ID,1.00,1.92,1.92,1.58,2.13
1272,wide range,1.00,1.92,1.92,1.00,1.73
1274,job command sleep,1.00,1.92,1.92,1.58,2.13
1275,short sleep,1.00,1.92,1.92,1.00,1.73
1278,job report,1.00,1.92,1.92,1.00,1.73
1281,jobs subdirectory,1.00,1.92,1.92,1.00,1.73
1282,home directory,1.00,1.92,1.92,1.00,1.73
1283,output.%J,1.00,1.92,1.92,0.00,1.33
1284,errors.%J ls -l,1.00,1.92,1.92,1.58,2.13
1285,% J variable,1.00,1.92,1.92,1.58,2.13
1286,% J,1.00,1.92,1.92,0.00,1.73
1287,find job output,1.00,1.92,1.92,1.58,2.13
1288,bsub -I,1.00,1.92,1.92,1.00,1.73
1290,bsub -Ip option,1.00,1.92,1.92,1.58,2.13
1291,pseudo-terminal,1.00,1.92,1.92,1.58,2.13
1292,shell mode support,1.00,1.92,1.92,1.58,2.13
1299,specific job,1.00,1.92,1.92,1.00,1.73
1300,STAT column,1.00,1.92,1.92,1.00,1.73
1301,bstop command,1.00,1.92,1.92,1.00,1.73
1302,USUSP status,1.00,1.92,1.92,1.00,1.73
1303,user1 USUSP normal hosta hostb sleep,1.00,1.92,1.92,2.58,3.32
1306,bresume command,1.00,1.92,1.92,1.00,1.73
1307,RUN status,1.00,1.92,1.92,1.00,1.73
1308,specified jobs,1.00,1.92,1.92,1.00,1.73
1309,necessary resources,1.00,1.92,1.92,1.00,1.73
1310,% lsrun ls -l /usr,1.00,1.92,1.92,2.32,2.92
1311,r--,1.00,1.92,1.92,0.00,1.33
1313,Oct,1.00,1.92,1.92,0.00,2.03
1314,drwxr,1.00,1.92,1.92,0.00,1.33
1315,lsfadmin lsf,1.00,1.92,1.92,1.00,1.73
1318,host hosta,1.00,1.92,1.92,0.00,1.73
1319,% lsrun,1.00,1.92,1.92,0.00,1.73
1320,hosta hostname,1.00,1.92,1.92,1.00,1.73
1321,hostname,1.00,1.92,1.92,0.00,1.33
1322,remote host hosta,1.00,1.92,1.92,1.58,2.13
1324,% lsgrun,1.00,1.92,1.92,1.00,1.73
1325,hostb hostc,1.00,1.92,1.92,1.00,1.73
1327,complete job submission,1.00,1.92,1.92,1.58,2.13
1329,Wrapper binary executables,1.00,1.92,1.92,1.58,2.13
1332,easiest integration method,1.00,1.92,1.92,1.58,2.13
1333,executable file,1.00,1.92,1.92,0.00,1.73
1336,simple interface,1.00,1.92,1.92,1.00,1.73
1337,abc,1.00,1.92,1.92,0.00,1.33
1338,rename abc,1.00,1.92,1.92,1.00,1.73
1339,abc_real,1.00,1.92,1.92,0.00,1.33
1340,job abc_real,1.00,1.92,1.92,1.00,1.73
1341,abc_license,1.00,1.92,1.92,0.00,1.33
1344,appropriate options,1.00,1.92,1.92,1.00,1.73
1345,Requeue jobs,1.00,1.92,1.92,1.00,1.73
1346,license availability,1.00,1.92,1.92,1.00,1.73
1347,Copy input,1.00,1.92,1.92,1.00,1.73
1348,output files,1.00,1.92,1.92,1.00,1.73
1349,local directory,1.00,1.92,1.92,1.00,1.73
1350,Calculate,1.00,1.92,1.92,0.00,2.03
1352,wrapper binary,1.00,1.92,1.92,-0.50,1.73
1353,wrapper files,1.00,1.92,1.92,1.00,1.73
1354,LSF API,1.00,1.92,1.92,1.00,1.73
1355,LSLIB,1.00,1.92,1.92,0.00,2.83
1356,LSBLIB,1.00,1.92,1.92,0.00,2.83
1357,Binary code,1.00,1.92,1.92,1.00,1.73
1358,source code,1.00,1.92,1.92,-1.00,1.73
1359,appropriate libraries,1.00,1.92,1.92,1.00,1.73
1360,more time,1.00,1.92,1.92,1.00,1.73
1361,wrapper shell,1.00,1.92,1.92,-1.00,1.73
1362,software products,1.00,1.92,1.92,1.00,1.73
1364,other software application vendors,1.00,1.92,1.92,2.00,2.52
1365,facilities,1.00,1.92,1.92,0.00,1.33
1366,closer integration,1.00,1.92,1.92,1.00,1.73
1367,other applications,1.00,1.92,1.92,1.00,1.73
1368,application user interfaces,1.00,1.92,1.92,1.58,2.13
1369,easy job submission,1.00,1.92,1.92,1.58,2.13
1370,license maximization,1.00,1.92,1.92,1.00,1.73
1371,parallel execution,1.00,1.92,1.92,1.00,1.73
1372,other advanced LSF features,1.00,1.92,1.92,2.00,2.52
1373,Manage users,1.00,1.92,1.92,1.00,1.73
1386,shell files,1.00,1.92,1.92,1.00,1.73
1390,LSF distribution files,1.00,1.92,1.92,1.58,2.13
1391,Linux system,1.00,1.92,1.92,1.00,1.73
1393,file lsf10.1.0_linux2.,1.00,1.92,1.92,1.00,1.73
1394,glibc2.3-x86_64.tar,1.00,1.92,1.92,1.58,2.13
1395,Distribution packages,1.00,1.92,1.92,1.00,1.73
1396,LSF releases,1.00,1.92,1.92,1.00,1.73
1399,LSF System Requirements,1.00,1.92,1.92,1.58,2.13
1400,complete list,1.00,1.92,1.92,1.00,1.73
1401,following videos,1.00,1.92,1.92,1.00,1.73
1402,YouTube,1.00,1.92,1.92,0.00,3.33
1403,IBM Education Assistant,1.00,1.92,1.92,1.58,2.13
1404,major steps,1.00,1.92,1.92,1.00,1.73
1405,Install LSF binary files,1.00,1.92,1.92,2.00,2.52
1406,binary files,1.00,1.92,1.92,-0.25,1.73
1408,distribution files,1.00,1.92,1.92,0.00,1.73
1416,c. Edit,1.00,1.92,1.92,1.00,1.73
1417,IBM ® Spectrum LSF Configuration Reference,1.00,1.92,1.92,2.58,3.32
1419,IBM Spectrum LSF Command Reference,1.00,1.92,1.92,2.32,2.92
1420,e. Follow,1.00,1.92,1.92,1.00,1.73
1421,host setup,1.00,1.92,1.92,1.00,1.73
1422,lsf_getting_started.html file,1.00,1.92,1.92,1.00,1.73
1423,lsfinstall script,1.00,1.92,1.92,1.00,1.73
1424,type columns,1.00,1.92,1.92,1.00,1.73
1425,more experience,1.00,1.92,1.92,1.00,1.73
1427,SUNSOL,1.00,1.92,1.92,0.00,2.83
1428,HPPA,1.00,1.92,1.92,0.00,2.83
1429,End Host,1.00,1.92,1.92,1.00,1.73
1430,Reconfigure lim,1.00,1.92,1.92,1.00,1.73
1432,hostd,1.00,1.92,1.92,0.00,1.33
1437,e. Reconfigure mbatchd,1.00,1.92,1.92,1.58,2.13
1441,Optional,1.00,1.92,1.92,0.00,2.03
1445,UNKNOWN,1.00,1.92,1.92,0.00,2.83
1446,Working,1.00,1.92,1.92,0.00,2.03
1449,dynamic host configuration,1.00,1.92,1.92,0.00,2.13
1450,CAUTION,1.00,1.92,1.92,0.00,2.83
1451,current default management host,1.00,1.92,1.92,2.00,2.52
1452,different default management host,1.00,1.92,1.92,2.00,2.52
1453,other references,1.00,1.92,1.92,1.00,1.73
1454,following configuration files,1.00,1.92,1.92,1.58,2.13
1455,lsf.shared,1.00,1.92,1.92,0.00,1.33
1456,lsb.hosts,1.00,1.92,1.92,0.00,1.33
1457,lsb.resources,1.00,1.92,1.92,0.00,1.33
1458,other host,1.00,1.92,1.92,1.00,1.73
1460,badmin mbdrestart command,1.00,1.92,1.92,0.00,2.13
1461,badmin mbdrestart command checks,1.00,1.92,1.92,2.00,2.52
1462,confirm reconfiguration,1.00,1.92,1.92,1.00,1.73
1463,system startup,1.00,1.92,1.92,1.00,1.73
1464,LSF section,1.00,1.92,1.92,1.00,1.73
1465,automatic LSF daemon startup,1.00,1.92,1.92,2.00,2.52
1467,Use dynamic host configuration,1.00,1.92,1.92,2.00,2.52
1468,IBM Platform LSF Cluster Management,1.00,1.92,1.92,2.32,2.92
1469,starting point,1.00,1.92,1.92,1.00,1.73
1473,QUEUE_NAME,1.00,1.92,1.92,0.00,3.33
1474,# job limit,1.00,1.92,1.92,1.58,2.13
1475,NICE,1.00,1.92,1.92,0.00,2.83
1477,lost_and_found queue,1.00,1.92,1.92,1.00,1.73
1478,original queue,1.00,1.92,1.92,1.00,1.73
1479,queue administrator,1.00,1.92,1.92,1.00,1.73
1481,regular queue,1.00,1.92,1.92,1.00,1.73
1482,other queues,1.00,1.92,1.92,1.00,1.73
1483,primary administrator,1.00,1.92,1.92,1.00,1.73
1484,badmin qclose night,1.00,1.92,1.92,1.58,2.13
1485,Queue night,1.00,1.92,1.92,1.00,1.73
1486,night idle,1.00,1.92,1.92,1.00,1.73
1487,night queue,1.00,1.92,1.92,1.00,1.73
1488,idle queue,1.00,1.92,1.92,1.00,1.73
1489,job ID number,1.00,1.92,1.92,1.58,2.13
1490,bjobs -u,1.00,1.92,1.92,1.00,1.73
1491,JOB_NAME,1.00,1.92,1.92,0.00,3.33
1492,user5 RUN night hostA hostD job5 Nov,1.00,1.92,1.92,2.81,3.72
1493,user5 PEND night hostA hostC job10 Nov,1.00,1.92,1.92,2.81,3.72
1494,idle,1.00,1.92,1.92,0.00,1.33
1495,definition,1.00,1.92,1.92,0.00,1.33
1498,setuid bit,1.00,1.92,1.92,-1.00,1.73
1499,LSF administration,1.00,1.92,1.92,-2.00,1.73
1500,root privileges,1.00,1.92,1.92,1.00,1.73
1502,LSF_STARTUP_PATH parameters,1.00,1.92,1.92,1.00,1.73
1505,LSF_STARTUP_PATH,1.00,1.92,1.92,0.00,3.33
1507,LSF server binary files,1.00,1.92,1.92,2.00,2.52
1508,file permission mode -rw-------,1.00,1.92,1.92,2.00,2.52
1509,# ls -la,1.00,1.92,1.92,1.58,2.13
1511,level installation directory,1.00,1.92,1.92,1.58,2.13
1512,hostsetup,1.00,1.92,1.92,0.00,1.33
1513,system PATH,1.00,1.92,1.92,1.00,1.73
1514,relative path,1.00,1.92,1.92,1.00,1.73
1516,full path,1.00,1.92,1.92,1.00,1.73
1517,./.,1.00,1.92,1.92,0.00,1.33
1518,following LSF executable files,1.00,1.92,1.92,2.00,2.52
1519,egosh,1.00,1.92,1.92,0.00,1.33
1520,utmpreg,1.00,1.92,1.92,0.00,1.33
1521,swtbl_api,1.00,1.92,1.92,0.00,1.33
1522,ntbl_api,1.00,1.92,1.92,0.00,1.33
1523,lstbl_nid,1.00,1.92,1.92,0.00,1.33
1524,swtbl_poe,1.00,1.92,1.92,0.00,1.33
1525,lsfrestart command,1.00,1.92,1.92,1.00,1.73
1526,# lsfrestart,1.00,1.92,1.92,1.00,1.73
1527,main types,1.00,1.92,1.92,1.00,1.73
1528,software,1.00,1.92,1.92,0.00,1.33
1529,host selection,1.00,1.92,1.92,1.00,1.73
1530,interactive job execution,1.00,1.92,1.92,1.58,2.13
1531,dynamic resources,1.00,1.92,1.92,1.00,1.73
1532,common application,1.00,1.92,1.92,1.00,1.73
1533,software application licenses,1.00,1.92,1.92,1.58,2.13
1534,Configuring application licenses,1.00,1.92,1.92,1.58,2.13
1535,optimal use,1.00,1.92,1.92,1.00,1.73
1536,critical resources,1.00,1.92,1.92,1.00,1.73
1537,Resource section,1.00,1.92,1.92,1.00,1.73
1539,binary program,1.00,1.92,1.92,-1.00,1.73
1540,lsf/lsf,1.00,1.92,1.92,1.58,2.13
1541,cluser1/10.1.,1.00,1.92,1.92,0.00,1.33
1542,misc,1.00,1.92,1.92,0.00,1.33
1543,examples directory,1.00,1.92,1.92,-1.00,1.73
1544,Begin Resource,1.00,1.92,1.92,1.00,1.73
1545,RESOURCENAME TYPE INTERVAL,1.00,1.92,1.92,1.58,2.13
1546,RELEASE DESCRIPTION,1.00,1.92,1.92,1.00,1.73
1550,license2 resource,1.00,1.92,1.92,1.00,1.73
1551,End Resource,1.00,1.92,1.92,1.00,1.73
1552,TYPE parameter,1.00,1.92,1.92,1.00,1.73
1553,INTERVAL parameter specifies,1.00,1.92,1.92,1.58,2.13
1556,more licenses,1.00,1.92,1.92,1.00,1.73
1557,RELEASE column,1.00,1.92,1.92,1.00,1.73
1558,ResourceMap section,1.00,1.92,1.92,1.00,1.73
1559,mapping,1.00,1.92,1.92,0.00,1.33
1560,ResourceMap,1.00,1.92,1.92,0.00,3.33
1561,RESOURCENAME LOCATION,1.00,1.92,1.92,1.00,1.73
1562,End ResourceMap,1.00,1.92,1.92,1.00,1.73
1563,resource map,1.00,1.92,1.92,1.00,1.73
1565,LOCATION parameter,1.00,1.92,1.92,1.00,1.73
1566,RESOURCENAME parameter,1.00,1.92,1.92,1.00,1.73
1567,different hosts,1.00,1.92,1.92,1.00,1.73
1568,different ELIM,1.00,1.92,1.92,1.00,1.73
1569,count,1.00,1.92,1.92,0.00,1.33
1570,available resources,1.00,1.92,1.92,1.00,1.73
1571,following format,1.00,1.92,1.92,1.00,1.73
1572,number_indexes,1.00,1.92,1.92,0.00,1.33
1573,index_value,1.00,1.92,1.92,0.00,1.33
1574,first external load index,1.00,1.92,1.92,2.00,2.52
1575,first load index,1.00,1.92,1.92,1.58,2.13
1576,second external load index,1.00,1.92,1.92,2.00,2.52
1577,second load index,1.00,1.92,1.92,1.58,2.13
1579,executable program,1.00,1.92,1.92,1.00,1.73
1580,same host,1.00,1.92,1.92,1.00,1.73
1581,quantifiable resource,1.00,1.92,1.92,1.00,1.73
1582,example ELIM program,1.00,1.92,1.92,1.58,2.13
1583,FLEXlm license server,1.00,1.92,1.92,1.58,2.13
1584,lic -c,1.00,1.92,1.92,1.00,1.73
1585,license.dat -f license,1.00,1.92,1.92,1.58,2.13
1586,TMPLICS |,1.00,1.92,1.92,1.00,1.73
1587,s/-/_/g,1.00,1.92,1.92,0.00,1.33
1588,NUMLIC,1.00,1.92,1.92,0.00,2.83
1589,LICS #,1.00,1.92,1.92,1.00,1.73
1590,# Resource,1.00,1.92,1.92,1.00,1.73
1591,license feature names,1.00,1.92,1.92,1.58,2.13
1593,lic utility,1.00,1.92,1.92,1.00,1.73
1595,FLEXlm command lmstat,1.00,1.92,1.92,1.58,2.13
1596,own ELIM,1.00,1.92,1.92,1.00,1.73
1597,restart LSF,1.00,1.92,1.92,1.00,1.73
1601,status r15s r1 m r,1.00,1.92,1.92,2.32,2.92
1602,swp mem license1 license,1.00,1.92,1.92,2.00,2.52
1603,Submit jobs,1.00,1.92,1.92,1.00,1.73
1604,bsub -R,1.00,1.92,1.92,0.00,1.73
1605,myjob,1.00,1.92,1.92,0.00,1.33
1607,LSF time,1.00,1.92,1.92,1.00,1.73
1608,FLEXlm,1.00,1.92,1.92,0.00,2.03
1609,resource requirement string,1.00,1.92,1.92,1.58,2.13
1610,RES_REQ parameter,1.00,1.92,1.92,1.00,1.73
1611,RES_REQ,1.00,1.92,1.92,0.00,3.33
1612,license1 myjob,1.00,1.92,1.92,1.00,1.73
1613,best advantage,1.00,1.92,1.92,1.00,1.73
1614,external resources,1.00,1.92,1.92,1.00,1.73
1615,External load,1.00,1.92,1.92,-1.00,1.73
1617,Administering IBM ® Spectrum LSF,1.00,1.92,1.92,2.32,2.92
1621,files first,1.00,1.92,1.92,0.00,1.73
1624,error log files first,1.00,1.92,1.92,2.00,2.52
1625,LSF error logs,1.00,1.92,1.92,1.58,2.13
1626,LSF server daemons,1.00,1.92,1.92,0.00,2.13
1627,lim.log.host_name,1.00,1.92,1.92,0.00,1.33
1628,res.log.host_name,1.00,1.92,1.92,0.00,1.33
1629,pim.log.host_name,1.00,1.92,1.92,0.00,1.33
1630,sbatchd.log.management_host,1.00,1.92,1.92,0.00,1.33
1631,vemkd.log.management_host,1.00,1.92,1.92,0.00,1.33
1632,most LSF problems,1.00,1.92,1.92,1.58,2.13
1633,General,1.00,1.92,1.92,0.00,2.03
1636,troubleshooting steps,1.00,1.92,1.92,1.00,1.73
1637,situation,1.00,1.92,1.92,0.00,1.33
1638,# bctrld restart lim,1.00,1.92,1.92,2.00,2.52
1639,# bctrld restart,1.00,1.92,1.92,0.00,2.13
1640,# bctrld restart sbd,1.00,1.92,1.92,2.00,2.52
1641,ps -ef command,1.00,1.92,1.92,1.58,2.13
1642,LSF error,1.00,1.92,1.92,-1.50,1.73
1644,LSF_MASTER_LIST parameter,1.00,1.92,1.92,1.00,1.73
1645,lsid file,1.00,1.92,1.92,1.00,1.73
1647,LSF environment variables,1.00,1.92,1.92,1.58,2.13
1648,LSF LIM daemon,1.00,1.92,1.92,1.58,2.13
1649,LIM configuration files,1.00,1.92,1.92,1.58,2.13
1650,most configuration errors,1.00,1.92,1.92,1.58,2.13
1652,LIM communication,1.00,1.92,1.92,0.00,1.73
1653,lsload command prints,1.00,1.92,1.92,1.58,2.13
1654,Communication time,1.00,1.92,1.92,0.00,1.73
1655,other instances,1.00,1.92,1.92,1.00,1.73
1656,communication timeouts,1.00,1.92,1.92,1.00,1.73
1658,parameter LSF_SERVER_HOSTS,1.00,1.92,1.92,1.00,1.73
1659,client contacts,1.00,1.92,1.92,1.00,1.73
1660,LSF_SERVER_HOSTS,1.00,1.92,1.92,0.00,3.33
1661,LSF applications,1.00,1.92,1.92,1.00,1.73
1663,LSF_MASTER_LIST,1.00,1.92,1.92,0.00,3.33
1665,hosts file,1.00,1.92,1.92,1.00,1.73
1666,loopback IP,1.00,1.92,1.92,1.00,1.73
1667,LSF client LIM,1.00,1.92,1.92,1.58,2.13
1668,official host,1.00,1.92,1.92,1.00,1.73
1669,IP address,1.00,1.92,1.92,-2.00,1.73
1671,client requests,1.00,1.92,1.92,1.00,1.73
1672,management host LIM address,1.00,1.92,1.92,2.00,2.52
1673,fact,1.00,1.92,1.92,0.00,1.33
1674,IP configuration,1.00,1.92,1.92,1.00,1.73
1676,localhost myhostname,1.00,1.92,1.92,1.00,1.73
1678,localhost ipv,1.00,1.92,1.92,1.00,1.73
1679,loopback,1.00,1.92,1.92,0.00,1.33
1680,fe00::0 ipv,1.00,1.92,1.92,1.00,1.73
1681,localnet,1.00,1.92,1.92,0.00,1.33
1682,ff00::0 ipv,1.00,1.92,1.92,1.00,1.73
1683,mcastprefix,1.00,1.92,1.92,0.00,1.33
1684,ipv,1.00,1.92,1.92,0.00,1.33
1685,ff02::2 ipv,1.00,1.92,1.92,1.00,1.73
1686,allrouters,1.00,1.92,1.92,0.00,1.33
1687,ff02::3 ipv,1.00,1.92,1.92,1.00,1.73
1688,allhosts,1.00,1.92,1.92,0.00,1.33
1691,RES error log,1.00,1.92,1.92,1.58,2.13
1692,detailed error message,1.00,1.92,1.92,1.58,2.13
1695,chmod,1.00,1.92,1.92,0.00,1.33
1696,filename command,1.00,1.92,1.92,1.00,1.73
1697,application binary files,1.00,1.92,1.92,1.58,2.13
1699,LSF_AUTH parameter,1.00,1.92,1.92,1.00,1.73
1700,inetd daemon,1.00,1.92,1.92,1.00,1.73
1701,Inconsistent host names,1.00,1.92,1.92,1.58,2.13
1702,name server,1.00,1.92,1.92,1.00,1.73
1703,hosts.equiv,1.00,1.92,1.92,0.00,1.33
1704,LSF_USE_HOSTEQUIV,1.00,1.92,1.92,0.00,3.33
1705,hosts.equiv file,1.00,1.92,1.92,1.00,1.73
1706,HOME/.rhosts file,1.00,1.92,1.92,1.00,1.73
1707,destination host,1.00,1.92,1.92,1.00,1.73
1709,Windows hosts,1.00,1.92,1.92,1.00,1.73
1710,Windows passwords,1.00,1.92,1.92,0.00,1.73
1711,lspasswd command,1.00,1.92,1.92,1.00,1.73
1713,Windows password authentication,1.00,1.92,1.92,1.58,2.13
1714,non-shared file system environment,1.00,1.92,1.92,2.58,3.32
1715,parameter LSF_MASTER_LIST,1.00,1.92,1.92,1.00,1.73
1716,correct permissions,1.00,1.92,1.92,1.00,1.73
1717,system environment,1.00,1.92,1.92,0.00,1.73
1718,non-uniform file name space,1.00,1.92,1.92,2.58,3.32
1719,chdir,1.00,1.92,1.92,0.00,1.33
1720,such file,1.00,1.92,1.92,1.00,1.73
1721,directory message,1.00,1.92,1.92,1.00,1.73
1722,current working,1.00,1.92,1.92,1.00,1.73
1724,automount,1.00,1.92,1.92,0.00,1.33
1725,automount maps,1.00,1.92,1.92,1.00,1.73
1726,NIS,1.00,1.92,1.92,0.00,2.83
1727,Batch daemons,1.00,1.92,1.92,0.00,1.73
1728,mbatchd exit,1.00,1.92,1.92,1.00,1.73
1729,mbatchd daemon error logs,1.00,1.92,1.92,2.00,2.52
1730,LSF administrator mailbox,1.00,1.92,1.92,1.58,2.13
1731,unknown service error message displays,1.00,1.92,1.92,2.32,2.92
1732,topics,1.00,1.92,1.92,0.00,1.33
1733,fix LIM problems,1.00,1.92,1.92,1.58,2.13
1734,LIM communication times,1.00,1.92,1.92,1.58,2.13
1737,parent,1.00,1.92,1.92,0.00,1.33
1738,child process group,1.00,1.92,1.92,1.58,2.13
1739,parent process,1.00,1.92,1.92,0.00,1.73
1740,Linux cgroups,1.00,1.92,1.92,0.00,1.73
1741,enforcement,1.00,1.92,1.92,0.00,1.33
1742,Linux cgroup memory,1.00,1.92,1.92,1.58,2.13
1743,subsystem,1.00,1.92,1.92,0.00,1.33
1744,job RES,1.00,1.92,1.92,1.00,1.73
1745,root process group,1.00,1.92,1.92,1.58,2.13
1746,parent process ID,1.00,1.92,1.92,1.58,2.13
1747,PPID,1.00,1.92,1.92,0.00,2.83
1748,only reliable way,1.00,1.92,1.92,1.58,2.13
1749,child processes,1.00,1.92,1.92,0.00,1.73
1750,parent process group,1.00,1.92,1.92,1.58,2.13
1753,following configurations,1.00,1.92,1.92,0.00,1.73
1754,HostGroup,1.00,1.92,1.92,0.00,3.33
1755,HostPartition sections,1.00,1.92,1.92,1.00,1.73
1756,HOSTS definition,1.00,1.92,1.92,1.00,1.73
1757,Host hostname,1.00,1.92,1.92,1.00,1.73
1758,lsbatch system,1.00,1.92,1.92,1.00,1.73
1760,type UNKNOWN,1.00,1.92,1.92,1.00,1.73
1761,immediate action,1.00,1.92,1.92,1.00,1.73
1762,hostA UNKNOWN Ultra,1.00,1.92,1.92,1.58,2.13
1764,lim command,1.00,1.92,1.92,1.00,1.73
1765,lim hostA,1.00,1.92,1.92,0.00,1.73
1766,egosh ego start lim hostA,1.00,1.92,1.92,2.32,2.92
1767,multiple hosts,1.00,1.92,1.92,1.00,1.73
1768,ego.sudoers file,1.00,1.92,1.92,1.00,1.73
1769,rsh command,1.00,1.92,1.92,1.00,1.73
1770,specific model,1.00,1.92,1.92,1.00,1.73
1776,DEFAULT model,1.00,1.92,1.92,1.00,1.73
1777,DEFAULT host model,1.00,1.92,1.92,1.58,2.13
1778,hostA DEFAULT DEFAULT,1.00,1.92,1.92,1.58,2.13
1779,lshosts command,1.00,1.92,1.92,1.00,1.73
1780,automatic host model,1.00,1.92,1.92,1.58,2.13
1781,type detection,1.00,1.92,1.92,1.00,1.73
1782,efficient use,1.00,1.92,1.92,1.00,1.73
1783,AIX,1.00,1.92,1.92,0.00,2.83
1784,Linux host,1.00,1.92,1.92,1.00,1.73
1785,AIX host,1.00,1.92,1.92,1.00,1.73
1788,Total NUMA Nodes,1.00,1.92,1.92,1.58,2.13
1789,Total Processors,1.00,1.92,1.92,1.00,1.73
1790,Total Cores,1.00,1.92,1.92,1.00,1.73
1791,Total Threads,1.00,1.92,1.92,1.00,1.73
1792,Matched Type,1.00,1.92,1.92,1.00,1.73
1793,Matched Architecture,1.00,1.92,1.92,1.00,1.73
1794,Matched Model,1.00,1.92,1.92,1.00,1.73
1795,HostType,1.00,1.92,1.92,0.00,3.33
1796,HostType section,1.00,1.92,1.92,1.00,1.73
1797,host type name,1.00,1.92,1.92,1.58,2.13
1798,Begin HostType,1.00,1.92,1.92,1.00,1.73
1799,TYPENAME,1.00,1.92,1.92,0.00,2.83
1800,CRAYJ,1.00,1.92,1.92,0.00,2.83
1801,End HostType,1.00,1.92,1.92,1.00,1.73
1802,HostModel section,1.00,1.92,1.92,1.00,1.73
1803,new host model,1.00,1.92,1.92,1.58,2.13
1804,architecture,1.00,1.92,1.92,0.00,1.33
1805,host model list,1.00,1.92,1.92,1.58,2.13
1806,host model entries,1.00,1.92,1.92,1.58,2.13
1807,line limit,1.00,1.92,1.92,1.00,1.73
1808,Begin HostModel,1.00,1.92,1.92,1.00,1.73
1809,MODELNAME CPUFACTOR ARCHITECTURE # keyword,1.00,1.92,1.92,2.32,2.92
1810,End HostModel,1.00,1.92,1.92,1.00,1.73
1811,clocks,1.00,1.92,1.92,0.00,1.33
1812,time zones,1.00,1.92,1.92,1.00,1.73
1813,sync,1.00,1.92,1.92,0.00,1.33
1814,eauth,1.00,1.92,1.92,0.00,1.33
1815,timestamp,1.00,1.92,1.92,0.00,1.33
1816,command request,1.00,1.92,1.92,1.00,1.73
1817,NTP,1.00,1.92,1.92,0.00,2.83
1818,Network Time Protocol,1.00,1.92,1.92,1.58,2.13
1820,open file,1.00,1.92,1.92,1.00,1.73
1821,incorrect file permissions,1.00,1.92,1.92,1.58,2.13
1822,Incorrect path names,1.00,1.92,1.92,1.58,2.13
1823,Running LSF daemons,1.00,1.92,1.92,1.58,2.13
1824,malloc,1.00,1.92,1.92,0.00,1.33
1825,Memory allocation,1.00,1.92,1.92,1.00,1.73
1826,enough available memory,1.00,1.92,1.92,1.58,2.13
1828,internal error,1.00,1.92,1.92,1.00,1.73
1829,program load,1.00,1.92,1.92,1.00,1.73
1830,available swap space,1.00,1.92,1.92,1.58,2.13
