term_id,term_text,related_term_id,related_text,relation_type,source,similarity,notes
917,LSF client,,data processor,hypernym,wordnet,,
917,LSF client,,electronic computer,hypernym,wordnet,,
917,LSF client,,information processing system,hypernym,wordnet,,
918,only hosts,80,host,synonym,wordnet,,
918,only hosts,,adult,hypernym,wordnet,,
918,only hosts,,grownup,hypernym,wordnet,,
918,only hosts,,horde,synonym,wordnet,,
918,only hosts,,legion,synonym,wordnet,,
918,only hosts,,multitude,hypernym,wordnet,,
918,only hosts,,throng,hypernym,wordnet,,
918,only hosts,,concourse,hypernym,wordnet,,
918,only hosts,,organism,hypernym,wordnet,,
918,only hosts,,being,hypernym,wordnet,,
919,user data,60,data,synonym,wordnet,,
919,user data,,data point,synonym,wordnet,,
919,user data,8,Information,hypernym,wordnet,,
920,batch job runs,363,run,synonym,wordnet,,
920,batch job runs,,tally,synonym,wordnet,,
920,batch job runs,,score,hypernym,wordnet,,
920,batch job runs,542,test,synonym,wordnet,,
920,batch job runs,,trial,synonym,wordnet,,
920,batch job runs,576,attempt,hypernym,wordnet,,
920,batch job runs,,effort,hypernym,wordnet,,
920,batch job runs,,endeavor,hypernym,wordnet,,
920,batch job runs,,endeavour,hypernym,wordnet,,
920,batch job runs,,try,hypernym,wordnet,,
920,batch job runs,,footrace,synonym,wordnet,,
920,batch job runs,,foot race,synonym,wordnet,,
920,batch job runs,,race,hypernym,wordnet,,
921,results,,consequence,synonym,wordnet,,
921,results,,effect,synonym,wordnet,,
921,results,,outcome,synonym,wordnet,,
921,results,674,event,synonym,wordnet,,
921,results,271,issues,synonym,wordnet,,
921,results,,upshot,synonym,wordnet,,
921,results,,phenomenon,hypernym,wordnet,,
921,results,718,solution,synonym,wordnet,,
921,results,,answer,synonym,wordnet,,
921,results,,resolution,synonym,wordnet,,
921,results,,solvent,synonym,wordnet,,
921,results,,statement,hypernym,wordnet,,
921,results,,resultant,synonym,wordnet,,
921,results,,final result,synonym,wordnet,,
921,results,,termination,synonym,wordnet,,
921,results,,ending,hypernym,wordnet,,
921,results,,conclusion,hypernym,wordnet,,
921,results,1443,finish,hypernym,wordnet,,
922,job runs,363,run,synonym,wordnet,,
922,job runs,,tally,synonym,wordnet,,
922,job runs,,score,hypernym,wordnet,,
922,job runs,542,test,synonym,wordnet,,
922,job runs,,trial,synonym,wordnet,,
922,job runs,576,attempt,hypernym,wordnet,,
922,job runs,,effort,hypernym,wordnet,,
922,job runs,,endeavor,hypernym,wordnet,,
922,job runs,,endeavour,hypernym,wordnet,,
922,job runs,,try,hypernym,wordnet,,
922,job runs,,footrace,synonym,wordnet,,
922,job runs,,foot race,synonym,wordnet,,
922,job runs,,race,hypernym,wordnet,,
923,remote jobs access,,entree,synonym,wordnet,,
923,remote jobs access,128,access,synonym,wordnet,,
923,remote jobs access,,accession,synonym,wordnet,,
923,remote jobs access,,admission,synonym,wordnet,,
923,remote jobs access,,admittance,synonym,wordnet,,
923,remote jobs access,,right,hypernym,wordnet,,
923,remote jobs access,,approach,synonym,wordnet,,
923,remote jobs access,,way,hypernym,wordnet,,
924,local data,60,data,synonym,wordnet,,
924,local data,,data point,synonym,wordnet,,
924,local data,8,Information,hypernym,wordnet,,
925,UNIX systems,223,system,synonym,wordnet,,
925,UNIX systems,,instrumentality,hypernym,wordnet,,
925,UNIX systems,,instrumentation,hypernym,wordnet,,
925,UNIX systems,,scheme,synonym,wordnet,,
925,UNIX systems,781,group,hypernym,wordnet,,
925,UNIX systems,,grouping,hypernym,wordnet,,
925,UNIX systems,,matter,hypernym,wordnet,,
926,Network File System,223,system,synonym,wordnet,,
926,Network File System,,instrumentality,hypernym,wordnet,,
926,Network File System,,instrumentation,hypernym,wordnet,,
926,Network File System,,scheme,synonym,wordnet,,
926,Network File System,781,group,hypernym,wordnet,,
926,Network File System,,grouping,hypernym,wordnet,,
926,Network File System,,matter,hypernym,wordnet,,
928,NFS file systems,223,system,synonym,wordnet,,
928,NFS file systems,,instrumentality,hypernym,wordnet,,
928,NFS file systems,,instrumentation,hypernym,wordnet,,
928,NFS file systems,,scheme,synonym,wordnet,,
928,NFS file systems,781,group,hypernym,wordnet,,
928,NFS file systems,,grouping,hypernym,wordnet,,
928,NFS file systems,,matter,hypernym,wordnet,,
929,demand,1816,Request,hypernym,wordnet,,
929,demand,,petition,hypernym,wordnet,,
929,demand,,postulation,hypernym,wordnet,,
929,demand,,economic process,hypernym,wordnet,,
929,demand,,requirement,synonym,wordnet,,
929,demand,,duty,hypernym,wordnet,,
929,demand,,responsibility,hypernym,wordnet,,
929,demand,,obligation,hypernym,wordnet,,
930,automount command,293,command,synonym,wordnet,,
930,automount command,,bid,synonym,wordnet,,
930,automount command,,bidding,synonym,wordnet,,
930,automount command,,dictation,synonym,wordnet,,
930,automount command,,speech act,hypernym,wordnet,,
930,automount command,,military unit,hypernym,wordnet,,
930,automount command,,military force,hypernym,wordnet,,
930,automount command,,military group,hypernym,wordnet,,
930,automount command,,force,hypernym,wordnet,,
930,automount command,,authority,hypernym,wordnet,,
930,automount command,,authorization,hypernym,wordnet,,
930,automount command,,authorisation,hypernym,wordnet,,
930,automount command,,potency,hypernym,wordnet,,
930,automount command,,dominance,hypernym,wordnet,,
930,automount command,,say-so,hypernym,wordnet,,
931,Andrew File System,223,system,synonym,wordnet,,
931,Andrew File System,,instrumentality,hypernym,wordnet,,
931,Andrew File System,,instrumentation,hypernym,wordnet,,
931,Andrew File System,,scheme,synonym,wordnet,,
931,Andrew File System,781,group,hypernym,wordnet,,
931,Andrew File System,,grouping,hypernym,wordnet,,
931,Andrew File System,,matter,hypernym,wordnet,,
934,integration,,integrating,synonym,wordnet,,
934,integration,,desegregation,synonym,wordnet,,
934,integration,,group action,hypernym,wordnet,,
934,integration,,consolidation,synonym,wordnet,,
934,integration,166,combination,hypernym,wordnet,,
934,integration,,combining,hypernym,wordnet,,
934,integration,,compounding,hypernym,wordnet,,
934,integration,,mathematical process,hypernym,wordnet,,
934,integration,,mathematical operation,hypernym,wordnet,,
934,integration,992,operation,hypernym,wordnet,,
935,parallel user jobs,,occupation,synonym,wordnet,,
935,parallel user jobs,,business,synonym,wordnet,,
935,parallel user jobs,3,job,synonym,wordnet,,
935,parallel user jobs,,line of work,synonym,wordnet,,
935,parallel user jobs,427,line,synonym,wordnet,,
935,parallel user jobs,,activity,hypernym,wordnet,,
935,parallel user jobs,13,tasks,synonym,wordnet,,
935,parallel user jobs,,chore,synonym,wordnet,,
935,parallel user jobs,,duty,hypernym,wordnet,,
935,parallel user jobs,,workplace,hypernym,wordnet,,
935,parallel user jobs,390,work,hypernym,wordnet,,
938,job output,,end product,synonym,wordnet,,
938,job output,234,output,synonym,wordnet,,
938,job output,954,products,hypernym,wordnet,,
938,job output,,production,hypernym,wordnet,,
938,job output,,yield,synonym,wordnet,,
938,job output,,output signal,synonym,wordnet,,
938,job output,767,signal,hypernym,wordnet,,
938,job output,,signaling,hypernym,wordnet,,
938,job output,,sign,hypernym,wordnet,,
939,error files,52,file,synonym,wordnet,,
939,error files,,data file,synonym,wordnet,,
939,error files,109,records,hypernym,wordnet,,
939,error files,,single file,synonym,wordnet,,
939,error files,,Indian file,synonym,wordnet,,
939,error files,427,line,hypernym,wordnet,,
939,error files,,file cabinet,synonym,wordnet,,
939,error files,,filing cabinet,synonym,wordnet,,
939,error files,,office furniture,hypernym,wordnet,,
942,LSF files,52,file,synonym,wordnet,,
942,LSF files,,data file,synonym,wordnet,,
942,LSF files,109,records,hypernym,wordnet,,
942,LSF files,,single file,synonym,wordnet,,
942,LSF files,,Indian file,synonym,wordnet,,
942,LSF files,427,line,hypernym,wordnet,,
942,LSF files,,file cabinet,synonym,wordnet,,
942,LSF files,,filing cabinet,synonym,wordnet,,
942,LSF files,,office furniture,hypernym,wordnet,,
943,Windows server machine,141,machine,synonym,wordnet,,
943,Windows server machine,,device,hypernym,wordnet,,
943,Windows server machine,,person,hypernym,wordnet,,
943,Windows server machine,,individual,hypernym,wordnet,,
943,Windows server machine,,someone,hypernym,wordnet,,
943,Windows server machine,,somebody,hypernym,wordnet,,
943,Windows server machine,,mortal,hypernym,wordnet,,
943,Windows server machine,,soul,hypernym,wordnet,,
943,Windows server machine,552,organization,hypernym,wordnet,,
943,Windows server machine,,organisation,hypernym,wordnet,,
944,Non-shared directories,399,directories,synonym,wordnet,,
944,Non-shared directories,,reference book,hypernym,wordnet,,
944,Non-shared directories,1368,references,hypernym,wordnet,,
944,Non-shared directories,,reference work,hypernym,wordnet,,
944,Non-shared directories,,book of facts,hypernym,wordnet,,
944,Non-shared directories,326,list,hypernym,wordnet,,
944,Non-shared directories,,listing,hypernym,wordnet,,
945,file space,,space,synonym,wordnet,,
945,file space,,infinite,synonym,wordnet,,
945,file space,1004,attributes,hypernym,wordnet,,
945,file space,198,Location,hypernym,wordnet,,
945,file space,,amorphous shape,hypernym,wordnet,,
945,file space,,area,hypernym,wordnet,,
945,file space,,country,hypernym,wordnet,,
946,copy result files,52,file,synonym,wordnet,,
946,copy result files,,data file,synonym,wordnet,,
946,copy result files,109,records,hypernym,wordnet,,
946,copy result files,,single file,synonym,wordnet,,
946,copy result files,,Indian file,synonym,wordnet,,
946,copy result files,427,line,hypernym,wordnet,,
946,copy result files,,file cabinet,synonym,wordnet,,
946,copy result files,,filing cabinet,synonym,wordnet,,
946,copy result files,,office furniture,hypernym,wordnet,,
947,submission host,80,host,synonym,wordnet,,
947,submission host,,adult,hypernym,wordnet,,
947,submission host,,grownup,hypernym,wordnet,,
947,submission host,,horde,synonym,wordnet,,
947,submission host,,legion,synonym,wordnet,,
947,submission host,,multitude,hypernym,wordnet,,
947,submission host,,throng,hypernym,wordnet,,
947,submission host,,concourse,hypernym,wordnet,,
947,submission host,,organism,hypernym,wordnet,,
947,submission host,,being,hypernym,wordnet,,
948,fault tolerance,802,tolerance,synonym,wordnet,,
948,fault tolerance,,endurance,hypernym,wordnet,,
948,fault tolerance,,permissiveness,synonym,wordnet,,
948,fault tolerance,,disposition,hypernym,wordnet,,
948,fault tolerance,,temperament,hypernym,wordnet,,
948,fault tolerance,,allowance,hypernym,wordnet,,
949,Example directory structures,,structure,synonym,wordnet,,
949,Example directory structures,,construction,synonym,wordnet,,
949,Example directory structures,,artifact,hypernym,wordnet,,
949,Example directory structures,,artefact,hypernym,wordnet,,
949,Example directory structures,,constitution,hypernym,wordnet,,
949,Example directory structures,,composition,hypernym,wordnet,,
949,Example directory structures,,physical composition,hypernym,wordnet,,
949,Example directory structures,,makeup,hypernym,wordnet,,
949,Example directory structures,,make-up,hypernym,wordnet,,
949,Example directory structures,,cognition,hypernym,wordnet,,
949,Example directory structures,,knowledge,hypernym,wordnet,,
949,Example directory structures,,noesis,hypernym,wordnet,,
950,figures,,fig,synonym,wordnet,,
950,figures,,illustration,hypernym,wordnet,,
950,figures,,human body,synonym,wordnet,,
950,figures,,physical body,synonym,wordnet,,
950,figures,,material body,synonym,wordnet,,
950,figures,,soma,synonym,wordnet,,
950,figures,210,Build,synonym,wordnet,,
950,figures,,physique,synonym,wordnet,,
950,figures,,anatomy,synonym,wordnet,,
950,figures,,shape,synonym,wordnet,,
950,figures,,bod,synonym,wordnet,,
950,figures,,chassis,synonym,wordnet,,
950,figures,,frame,synonym,wordnet,,
950,figures,482,form,synonym,wordnet,,
950,figures,,flesh,synonym,wordnet,,
950,figures,,body,hypernym,wordnet,,
950,figures,,organic structure,hypernym,wordnet,,
950,figures,,physical structure,hypernym,wordnet,,
950,figures,1873,digits,synonym,wordnet,,
950,figures,,integer,hypernym,wordnet,,
950,figures,,whole number,hypernym,wordnet,,
951,typical directory structures,,structure,synonym,wordnet,,
951,typical directory structures,,construction,synonym,wordnet,,
951,typical directory structures,,artifact,hypernym,wordnet,,
951,typical directory structures,,artefact,hypernym,wordnet,,
951,typical directory structures,,constitution,hypernym,wordnet,,
951,typical directory structures,,composition,hypernym,wordnet,,
951,typical directory structures,,physical composition,hypernym,wordnet,,
951,typical directory structures,,makeup,hypernym,wordnet,,
951,typical directory structures,,make-up,hypernym,wordnet,,
951,typical directory structures,,cognition,hypernym,wordnet,,
951,typical directory structures,,knowledge,hypernym,wordnet,,
951,typical directory structures,,noesis,hypernym,wordnet,,
952,new installation,724,installation,synonym,wordnet,,
952,new installation,,installing,synonym,wordnet,,
952,new installation,,installment,synonym,wordnet,,
952,new installation,,instalment,synonym,wordnet,,
952,new installation,485,beginning,hypernym,wordnet,,
952,new installation,304,start,hypernym,wordnet,,
952,new installation,,commencement,hypernym,wordnet,,
952,new installation,1355,facilities,synonym,wordnet,,
952,new installation,,artifact,hypernym,wordnet,,
952,new installation,,artefact,hypernym,wordnet,,
952,new installation,,initiation,synonym,wordnet,,
952,new installation,,induction,synonym,wordnet,,
952,new installation,,ceremony,hypernym,wordnet,,
952,new installation,,ceremonial,hypernym,wordnet,,
952,new installation,,ceremonial occasion,hypernym,wordnet,,
952,new installation,,observance,hypernym,wordnet,,
953,Microsoft Windows,795,Windows,synonym,wordnet,,
953,Microsoft Windows,,framework,hypernym,wordnet,,
953,Microsoft Windows,,opening,hypernym,wordnet,,
953,Microsoft Windows,,panel,hypernym,wordnet,,
954,products,,merchandise,synonym,wordnet,,
954,products,,ware,synonym,wordnet,,
954,products,,commodity,hypernym,wordnet,,
954,products,,trade good,hypernym,wordnet,,
954,products,,good,hypernym,wordnet,,
954,products,,production,synonym,wordnet,,
954,products,212,creation,hypernym,wordnet,,
954,products,,mathematical product,synonym,wordnet,,
954,products,,quantity,hypernym,wordnet,,
955,platforms,,horizontal surface,hypernym,wordnet,,
955,platforms,2142,level,hypernym,wordnet,,
955,platforms,,political platform,synonym,wordnet,,
955,platforms,,political program,synonym,wordnet,,
955,platforms,866,program,synonym,wordnet,,
955,platforms,,document,hypernym,wordnet,,
955,platforms,,written document,hypernym,wordnet,,
955,platforms,,papers,hypernym,wordnet,,
955,platforms,,computer system,hypernym,wordnet,,
955,platforms,,computing system,hypernym,wordnet,,
955,platforms,,automatic data processing system,hypernym,wordnet,,
955,platforms,,ADP system,hypernym,wordnet,,
955,platforms,,ADPS,hypernym,wordnet,,
956,directory structure,,structure,synonym,wordnet,,
956,directory structure,,construction,synonym,wordnet,,
956,directory structure,,artifact,hypernym,wordnet,,
956,directory structure,,artefact,hypernym,wordnet,,
956,directory structure,,constitution,hypernym,wordnet,,
956,directory structure,,composition,hypernym,wordnet,,
956,directory structure,,physical composition,hypernym,wordnet,,
956,directory structure,,makeup,hypernym,wordnet,,
956,directory structure,,make-up,hypernym,wordnet,,
956,directory structure,,cognition,hypernym,wordnet,,
956,directory structure,,knowledge,hypernym,wordnet,,
956,directory structure,,noesis,hypernym,wordnet,,
957,new UNIX,792,UNIX,synonym,wordnet,,
957,new UNIX,925,UNIX systems,synonym,wordnet,,
957,new UNIX,,UNIX operating system,synonym,wordnet,,
957,new UNIX,826,operating system,hypernym,wordnet,,
957,new UNIX,,OS,hypernym,wordnet,,
958,Linux installation,724,installation,synonym,wordnet,,
958,Linux installation,,installing,synonym,wordnet,,
958,Linux installation,,installment,synonym,wordnet,,
958,Linux installation,,instalment,synonym,wordnet,,
958,Linux installation,485,beginning,hypernym,wordnet,,
958,Linux installation,304,start,hypernym,wordnet,,
958,Linux installation,,commencement,hypernym,wordnet,,
958,Linux installation,1355,facilities,synonym,wordnet,,
958,Linux installation,,artifact,hypernym,wordnet,,
958,Linux installation,,artefact,hypernym,wordnet,,
958,Linux installation,,initiation,synonym,wordnet,,
958,Linux installation,,induction,synonym,wordnet,,
958,Linux installation,,ceremony,hypernym,wordnet,,
958,Linux installation,,ceremonial,hypernym,wordnet,,
958,Linux installation,,ceremonial occasion,hypernym,wordnet,,
958,Linux installation,,observance,hypernym,wordnet,,
959,lsfinstall command,293,command,synonym,wordnet,,
959,lsfinstall command,,bid,synonym,wordnet,,
959,lsfinstall command,,bidding,synonym,wordnet,,
959,lsfinstall command,,dictation,synonym,wordnet,,
959,lsfinstall command,,speech act,hypernym,wordnet,,
959,lsfinstall command,,military unit,hypernym,wordnet,,
959,lsfinstall command,,military force,hypernym,wordnet,,
959,lsfinstall command,,military group,hypernym,wordnet,,
959,lsfinstall command,,force,hypernym,wordnet,,
959,lsfinstall command,,authority,hypernym,wordnet,,
959,lsfinstall command,,authorization,hypernym,wordnet,,
959,lsfinstall command,,authorisation,hypernym,wordnet,,
959,lsfinstall command,,potency,hypernym,wordnet,,
959,lsfinstall command,,dominance,hypernym,wordnet,,
959,lsfinstall command,,say-so,hypernym,wordnet,,
960,Microsoft Windows directory structure,,structure,synonym,wordnet,,
960,Microsoft Windows directory structure,,construction,synonym,wordnet,,
960,Microsoft Windows directory structure,,artifact,hypernym,wordnet,,
960,Microsoft Windows directory structure,,artefact,hypernym,wordnet,,
960,Microsoft Windows directory structure,,constitution,hypernym,wordnet,,
960,Microsoft Windows directory structure,,composition,hypernym,wordnet,,
960,Microsoft Windows directory structure,,physical composition,hypernym,wordnet,,
960,Microsoft Windows directory structure,,makeup,hypernym,wordnet,,
960,Microsoft Windows directory structure,,make-up,hypernym,wordnet,,
960,Microsoft Windows directory structure,,cognition,hypernym,wordnet,,
960,Microsoft Windows directory structure,,knowledge,hypernym,wordnet,,
960,Microsoft Windows directory structure,,noesis,hypernym,wordnet,,
961,new Windows installation,724,installation,synonym,wordnet,,
961,new Windows installation,,installing,synonym,wordnet,,
961,new Windows installation,,installment,synonym,wordnet,,
961,new Windows installation,,instalment,synonym,wordnet,,
961,new Windows installation,485,beginning,hypernym,wordnet,,
961,new Windows installation,304,start,hypernym,wordnet,,
961,new Windows installation,,commencement,hypernym,wordnet,,
961,new Windows installation,1355,facilities,synonym,wordnet,,
961,new Windows installation,,artifact,hypernym,wordnet,,
961,new Windows installation,,artefact,hypernym,wordnet,,
961,new Windows installation,,initiation,synonym,wordnet,,
961,new Windows installation,,induction,synonym,wordnet,,
961,new Windows installation,,ceremony,hypernym,wordnet,,
961,new Windows installation,,ceremonial,hypernym,wordnet,,
961,new Windows installation,,ceremonial occasion,hypernym,wordnet,,
961,new Windows installation,,observance,hypernym,wordnet,,
962,important LSF configuration files,52,file,synonym,wordnet,,
962,important LSF configuration files,,data file,synonym,wordnet,,
962,important LSF configuration files,109,records,hypernym,wordnet,,
962,important LSF configuration files,,single file,synonym,wordnet,,
962,important LSF configuration files,,Indian file,synonym,wordnet,,
962,important LSF configuration files,427,line,hypernym,wordnet,,
962,important LSF configuration files,,file cabinet,synonym,wordnet,,
962,important LSF configuration files,,filing cabinet,synonym,wordnet,,
962,important LSF configuration files,,office furniture,hypernym,wordnet,,
963,important files,52,file,synonym,wordnet,,
963,important files,,data file,synonym,wordnet,,
963,important files,109,records,hypernym,wordnet,,
963,important files,,single file,synonym,wordnet,,
963,important files,,Indian file,synonym,wordnet,,
963,important files,427,line,hypernym,wordnet,,
963,important files,,file cabinet,synonym,wordnet,,
963,important files,,filing cabinet,synonym,wordnet,,
963,important files,,office furniture,hypernym,wordnet,,
970,product installation,724,installation,synonym,wordnet,,
970,product installation,,installing,synonym,wordnet,,
970,product installation,,installment,synonym,wordnet,,
970,product installation,,instalment,synonym,wordnet,,
970,product installation,485,beginning,hypernym,wordnet,,
970,product installation,304,start,hypernym,wordnet,,
970,product installation,,commencement,hypernym,wordnet,,
970,product installation,1355,facilities,synonym,wordnet,,
970,product installation,,artifact,hypernym,wordnet,,
970,product installation,,artefact,hypernym,wordnet,,
970,product installation,,initiation,synonym,wordnet,,
970,product installation,,induction,synonym,wordnet,,
970,product installation,,ceremony,hypernym,wordnet,,
970,product installation,,ceremonial,hypernym,wordnet,,
970,product installation,,ceremonial occasion,hypernym,wordnet,,
970,product installation,,observance,hypernym,wordnet,,
971,primary LSF administrator,124,administrators,synonym,wordnet,,
971,primary LSF administrator,,decision maker,synonym,wordnet,,
971,primary LSF administrator,,head,hypernym,wordnet,,
971,primary LSF administrator,,chief,hypernym,wordnet,,
971,primary LSF administrator,,top dog,hypernym,wordnet,,
971,primary LSF administrator,,fiduciary,hypernym,wordnet,,
971,primary LSF administrator,,executive,synonym,wordnet,,
972,cluster users,66,users,synonym,wordnet,,
972,cluster users,,person,hypernym,wordnet,,
972,cluster users,,individual,hypernym,wordnet,,
972,cluster users,,someone,hypernym,wordnet,,
972,cluster users,,somebody,hypernym,wordnet,,
972,cluster users,,mortal,hypernym,wordnet,,
972,cluster users,,soul,hypernym,wordnet,,
972,cluster users,,exploiter,synonym,wordnet,,
972,cluster users,,selfish person,hypernym,wordnet,,
972,cluster users,,drug user,synonym,wordnet,,
972,cluster users,,substance abuser,synonym,wordnet,,
973,paths,,way,synonym,wordnet,,
973,paths,,way of life,synonym,wordnet,,
973,paths,,course,hypernym,wordnet,,
973,paths,,course of action,hypernym,wordnet,,
973,paths,,way,hypernym,wordnet,,
973,paths,,route,synonym,wordnet,,
973,paths,,itinerary,synonym,wordnet,,
973,paths,427,line,hypernym,wordnet,,
974,configuration directories,399,directories,synonym,wordnet,,
974,configuration directories,,reference book,hypernym,wordnet,,
974,configuration directories,1368,references,hypernym,wordnet,,
974,configuration directories,,reference work,hypernym,wordnet,,
974,configuration directories,,book of facts,hypernym,wordnet,,
974,configuration directories,326,list,hypernym,wordnet,,
974,configuration directories,,listing,hypernym,wordnet,,
975,log directories,399,directories,synonym,wordnet,,
975,log directories,,reference book,hypernym,wordnet,,
975,log directories,1368,references,hypernym,wordnet,,
975,log directories,,reference work,hypernym,wordnet,,
975,log directories,,book of facts,hypernym,wordnet,,
975,log directories,326,list,hypernym,wordnet,,
975,log directories,,listing,hypernym,wordnet,,
976,other global configuration,73,configuration,synonym,wordnet,,
976,other global configuration,,constellation,synonym,wordnet,,
976,other global configuration,,design,hypernym,wordnet,,
976,other global configuration,472,plan,hypernym,wordnet,,
976,other global configuration,,shape,synonym,wordnet,,
976,other global configuration,482,form,synonym,wordnet,,
976,other global configuration,,contour,synonym,wordnet,,
976,other global configuration,,conformation,synonym,wordnet,,
976,other global configuration,,spatial property,hypernym,wordnet,,
976,other global configuration,,spatiality,hypernym,wordnet,,
977,lsf.conf file,52,file,synonym,wordnet,,
977,lsf.conf file,,data file,synonym,wordnet,,
977,lsf.conf file,109,records,hypernym,wordnet,,
977,lsf.conf file,,single file,synonym,wordnet,,
977,lsf.conf file,,Indian file,synonym,wordnet,,
977,lsf.conf file,427,line,hypernym,wordnet,,
977,lsf.conf file,,file cabinet,synonym,wordnet,,
977,lsf.conf file,,filing cabinet,synonym,wordnet,,
977,lsf.conf file,,office furniture,hypernym,wordnet,,
978,LSF_ENVDIR variable,,variable,synonym,wordnet,,
978,LSF_ENVDIR variable,,thing,hypernym,wordnet,,
978,LSF_ENVDIR variable,,variable quantity,synonym,wordnet,,
978,LSF_ENVDIR variable,,quantity,hypernym,wordnet,,
978,LSF_ENVDIR variable,,variable star,synonym,wordnet,,
978,LSF_ENVDIR variable,,star,hypernym,wordnet,,
979,LSF_ENVDIR parameter,131,Parameters,synonym,wordnet,,
979,LSF_ENVDIR parameter,,parametric quantity,synonym,wordnet,,
979,LSF_ENVDIR parameter,,constant,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,constant quantity,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,invariable,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,factor,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,argument,synonym,wordnet,,
979,LSF_ENVDIR parameter,195,address,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,computer address,hypernym,wordnet,,
979,LSF_ENVDIR parameter,1368,references,hypernym,wordnet,,
979,LSF_ENVDIR parameter,,value,hypernym,wordnet,,
981,etc directory,399,directories,synonym,wordnet,,
981,etc directory,,reference book,hypernym,wordnet,,
981,etc directory,1368,references,hypernym,wordnet,,
981,etc directory,,reference work,hypernym,wordnet,,
981,etc directory,,book of facts,hypernym,wordnet,,
981,etc directory,326,list,hypernym,wordnet,,
981,etc directory,,listing,hypernym,wordnet,,
983,host names,,name,synonym,wordnet,,
983,host names,,language unit,hypernym,wordnet,,
983,host names,,linguistic unit,hypernym,wordnet,,
983,host names,,repute,hypernym,wordnet,,
983,host names,,reputation,hypernym,wordnet,,
983,host names,,gens,synonym,wordnet,,
983,host names,,family,hypernym,wordnet,,
983,host names,,family line,hypernym,wordnet,,
983,host names,,folk,hypernym,wordnet,,
983,host names,,kinfolk,hypernym,wordnet,,
983,host names,,kinsfolk,hypernym,wordnet,,
983,host names,,sept,hypernym,wordnet,,
983,host names,,phratry,hypernym,wordnet,,
984,models,,theoretical account,synonym,wordnet,,
984,models,,framework,synonym,wordnet,,
984,models,,hypothesis,hypernym,wordnet,,
984,models,,possibility,hypernym,wordnet,,
984,models,,theory,hypernym,wordnet,,
984,models,849,kinds,hypernym,wordnet,,
984,models,544,sort,hypernym,wordnet,,
984,models,482,form,hypernym,wordnet,,
984,models,,variety,hypernym,wordnet,,
984,models,,poser,synonym,wordnet,,
984,models,,assistant,hypernym,wordnet,,
984,models,,helper,hypernym,wordnet,,
984,models,,help,hypernym,wordnet,,
984,models,,supporter,hypernym,wordnet,,
985,dictionary,,lexicon,synonym,wordnet,,
985,dictionary,,wordbook,hypernym,wordnet,,
988,workload queues,735,queue,synonym,wordnet,,
988,workload queues,,waiting line,synonym,wordnet,,
988,workload queues,427,line,hypernym,wordnet,,
988,workload queues,326,list,hypernym,wordnet,,
988,workload queues,,listing,hypernym,wordnet,,
988,workload queues,,braid,hypernym,wordnet,,
988,workload queues,,plait,hypernym,wordnet,,
988,workload queues,,tress,hypernym,wordnet,,
988,workload queues,,twist,hypernym,wordnet,,
989,LSF cluster configuration files,52,file,synonym,wordnet,,
989,LSF cluster configuration files,,data file,synonym,wordnet,,
989,LSF cluster configuration files,109,records,hypernym,wordnet,,
989,LSF cluster configuration files,,single file,synonym,wordnet,,
989,LSF cluster configuration files,,Indian file,synonym,wordnet,,
989,LSF cluster configuration files,427,line,hypernym,wordnet,,
989,LSF cluster configuration files,,file cabinet,synonym,wordnet,,
989,LSF cluster configuration files,,filing cabinet,synonym,wordnet,,
989,LSF cluster configuration files,,office furniture,hypernym,wordnet,,
990,File Example,,example,synonym,wordnet,,
990,File Example,,illustration,synonym,wordnet,,
990,File Example,181,instances,synonym,wordnet,,
990,File Example,,representative,synonym,wordnet,,
990,File Example,8,Information,hypernym,wordnet,,
990,File Example,984,models,synonym,wordnet,,
990,File Example,,representation,hypernym,wordnet,,
990,File Example,,mental representation,hypernym,wordnet,,
990,File Example,,internal representation,hypernym,wordnet,,
990,File Example,,exemplar,synonym,wordnet,,
990,File Example,,good example,synonym,wordnet,,
990,File Example,,ideal,hypernym,wordnet,,
991,Global configuration files,52,file,synonym,wordnet,,
991,Global configuration files,,data file,synonym,wordnet,,
991,Global configuration files,109,records,hypernym,wordnet,,
991,Global configuration files,,single file,synonym,wordnet,,
991,Global configuration files,,Indian file,synonym,wordnet,,
991,Global configuration files,427,line,hypernym,wordnet,,
991,Global configuration files,,file cabinet,synonym,wordnet,,
991,Global configuration files,,filing cabinet,synonym,wordnet,,
991,Global configuration files,,office furniture,hypernym,wordnet,,
992,operation,170,action,hypernym,wordnet,,
992,operation,,activity,hypernym,wordnet,,
992,operation,,activeness,hypernym,wordnet,,
992,operation,,business activity,hypernym,wordnet,,
992,operation,,commercial activity,hypernym,wordnet,,
994,ego,,egotism,synonym,wordnet,,
994,ego,,self-importance,synonym,wordnet,,
994,ego,,pride,hypernym,wordnet,,
994,ego,,pridefulness,hypernym,wordnet,,
994,ego,,self,synonym,wordnet,,
994,ego,,consciousness,hypernym,wordnet,,
994,ego,252,mind,hypernym,wordnet,,
994,ego,,head,hypernym,wordnet,,
994,ego,,brain,hypernym,wordnet,,
994,ego,,psyche,hypernym,wordnet,,
