id,child_canonical_id,child_canonical_term,parent_head_text,parent_canonical_id,parent_canonical_term,method,score,created_at
883,8019,partition factor,factor,2842,factor,head_parent_candidates,1.0,2025-12-17T15:05:15Z
884,8020,qos factor,factor,2842,factor,head_parent_candidates,1.0,2025-12-17T15:05:15Z
885,8038,billable tre,tre,603,tre,head_parent_candidates,1.0,2025-12-17T15:05:15Z
886,8085,global tre,tre,603,tre,head_parent_candidates,1.0,2025-12-17T15:05:15Z
887,8097,sample slurm.conf file setting,setting,1301,setting,head_parent_candidates,1.0,2025-12-17T15:05:15Z
888,8113,tree topology,topology,982,topology,head_parent_candidates,1.0,2025-12-17T15:05:15Z
889,8114,hierarchical network,network,846,network,head_parent_candidates,1.0,2025-12-17T15:05:15Z
890,8116,block topology,topology,982,topology,head_parent_candidates,1.0,2025-12-17T15:05:15Z
891,8124,fit algorithm,algorithm,1081,algorithm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
892,8132,future slurm code,code,1788,code,head_parent_candidates,1.0,2025-12-17T15:05:15Z
893,8148,s0 node,node,409,node,head_parent_candidates,1.0,2025-12-17T15:05:15Z
894,8149,s1 node,node,409,node,head_parent_candidates,1.0,2025-12-17T15:05:15Z
895,8151,s3 node,node,409,node,head_parent_candidates,1.0,2025-12-17T15:05:15Z
896,8165,topology.conf file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
897,8173,configure slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
898,8175,tree plugin,plugin,179,plugin,head_parent_candidates,1.0,2025-12-17T15:05:15Z
899,8186,https: github.com aws samples ec2 topology aware for slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
900,8240,gres.conf file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
901,8256,gpu frequency,frequency,337,frequency,head_parent_candidates,1.0,2025-12-17T15:05:15Z
902,8269,nvml library,library,2537,library,head_parent_candidates,1.0,2025-12-17T15:05:15Z
903,8273,gpu configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
904,8278,slurm.conf configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
905,8279,relevant slurmd,slurmd,654,slurmd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
906,8285,gpu type,type,363,type,head_parent_candidates,1.0,2025-12-17T15:05:15Z
907,8292,gpu resource,resource,830,resource,head_parent_candidates,1.0,2025-12-17T15:05:15Z
908,8317,file parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
909,8332,mps configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
910,8334,mp resource,resource,830,resource,head_parent_candidates,1.0,2025-12-17T15:05:15Z
911,8335,count parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
912,8352,mps server,server,1238,server,head_parent_candidates,1.0,2025-12-17T15:05:15Z
913,8355,slurm_job_uid environment variable,variable,135,variable,head_parent_candidates,1.0,2025-12-17T15:05:15Z
914,8401,shard configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
915,8403,shard resource,resource,830,resource,head_parent_candidates,1.0,2025-12-17T15:05:15Z
916,8404,shard count,count,1026,count,head_parent_candidates,1.0,2025-12-17T15:05:15Z
917,8413,cpu management,management,4468,management,head_parent_candidates,1.0,2025-12-17T15:05:15Z
918,8418,srun oversubscribe option,option,215,option,head_parent_candidates,1.0,2025-12-17T15:05:15Z
919,8426,cpu usage,usage,53,usage,head_parent_candidates,1.0,2025-12-17T15:05:15Z
920,8437,force partition,partition,416,partition,head_parent_candidates,1.0,2025-12-17T15:05:15Z
921,8445,job memory requirement,requirement,1469,requirement,head_parent_candidates,1.0,2025-12-17T15:05:15Z
922,8488,decay factor,factor,2842,factor,head_parent_candidates,1.0,2025-12-17T15:05:15Z
923,8516,child account,account,10,account,head_parent_candidates,1.0,2025-12-17T15:05:15Z
924,8517,actual usage,usage,53,usage,head_parent_candidates,1.0,2025-12-17T15:05:15Z
925,8546,preemptor job,job,50,job,head_parent_candidates,1.0,2025-12-17T15:05:15Z
926,8551,slurm job preemption logic,logic,309,logic,head_parent_candidates,1.0,2025-12-17T15:05:15Z
927,8552,memory management parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
928,8557,preemption grace time,time,42,time,head_parent_candidates,1.0,2025-12-17T15:05:15Z
929,8564,preemptable job,job,50,job,head_parent_candidates,1.0,2025-12-17T15:05:15Z
930,8569,preempted job,job,50,job,head_parent_candidates,1.0,2025-12-17T15:05:15Z
931,8642,billing tre,tre,603,tre,head_parent_candidates,1.0,2025-12-17T15:05:15Z
932,8677,install slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
933,8693,installing slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
934,8779,slurmd daemon execute,execute,4265,execute,head_parent_candidates,1.0,2025-12-17T15:05:15Z
935,8788,basic slurm functionality,functionality,129,functionality,head_parent_candidates,1.0,2025-12-17T15:05:15Z
936,8798,slurmctldhost entry,entry,1144,entry,head_parent_candidates,1.0,2025-12-17T15:05:15Z
937,8837,slurmdlogfile location,location,1224,location,head_parent_candidates,1.0,2025-12-17T15:05:15Z
938,8841,slurm pam module,module,3711,module,head_parent_candidates,1.0,2025-12-17T15:05:15Z
939,8850,slurm performance,performance,181,performance,head_parent_candidates,1.0,2025-12-17T15:05:15Z
940,8855,ip address slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
941,8888,current slurm configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
942,8899,late stable slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
943,8901,pkg install slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
944,8970,slurmdbd accounting,accounting,305,accounting,head_parent_candidates,1.0,2025-12-17T15:05:15Z
945,8971,slurmdb path,path,1458,path,head_parent_candidates,1.0,2025-12-17T15:05:15Z
946,8977,original slurmrestd,slurmrestd,1825,slurmrestd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
947,8985,null slurmrestd,slurmrestd,1825,slurmrestd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
948,8986,v0.0.41 s slurmdbd,slurmdbd,182,slurmdbd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
949,9008,slurm authentication plugin,plugin,179,plugin,head_parent_candidates,1.0,2025-12-17T15:05:15Z
950,9009,slurm accounting storage plugin,plugin,179,plugin,head_parent_candidates,1.0,2025-12-17T15:05:15Z
951,9013,slurmdbd execution,execution,76,execution,head_parent_candidates,1.0,2025-12-17T15:05:15Z
952,9023,age priority,priority,13,priority,head_parent_candidates,1.0,2025-12-17T15:05:15Z
953,9027,submission request,request,146,request,head_parent_candidates,1.0,2025-12-17T15:05:15Z
954,9089,individual socket,socket,142,socket,head_parent_candidates,1.0,2025-12-17T15:05:15Z
955,9090,consumable resource type,type,363,type,head_parent_candidates,1.0,2025-12-17T15:05:15Z
956,9092,logical cpu,cpu,805,cpu,head_parent_candidates,1.0,2025-12-17T15:05:15Z
957,9134,cpu ids,ids,,ids,head_parent_candidates,1.0,2025-12-17T15:05:15Z
958,9135,slurm abstract cpu ids,ids,,ids,head_parent_candidates,1.0,2025-12-17T15:05:15Z
959,9153,unique cpu,cpu,805,cpu,head_parent_candidates,1.0,2025-12-17T15:05:15Z
960,9173,block allocation method,method,843,method,head_parent_candidates,1.0,2025-12-17T15:05:15Z
961,9175,block distribution method,method,843,method,head_parent_candidates,1.0,2025-12-17T15:05:15Z
962,9178,cyclic distribution method,method,843,method,head_parent_candidates,1.0,2025-12-17T15:05:15Z
963,9195,default port,port,319,port,head_parent_candidates,1.0,2025-12-17T15:05:15Z
964,9196,incoming request,request,146,request,head_parent_candidates,1.0,2025-12-17T15:05:15Z
965,9197,slurmctldport slurm.conf parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
966,9200,slurmdbd section,section,1552,section,head_parent_candidates,1.0,2025-12-17T15:05:15Z
967,9201,slurmd section,section,1552,section,head_parent_candidates,1.0,2025-12-17T15:05:15Z
968,9207,dbdport slurmdbd.conf parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
969,9210,storageport slurmdbd.conf parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
970,9211,slurmctld section,section,1552,section,head_parent_candidates,1.0,2025-12-17T15:05:15Z
971,9212,slurmdport slurm.conf parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
972,9216,slurmctld grant allocation,allocation,1160,allocation,head_parent_candidates,1.0,2025-12-17T15:05:15Z
973,9222,slurmstepd notifie srun,srun,1227,srun,head_parent_candidates,1.0,2025-12-17T15:05:15Z
974,9223,srun notifie slurmctld,slurmctld,201,slurmctld,head_parent_candidates,1.0,2025-12-17T15:05:15Z
975,9224,slurmctld verifie termination,termination,764,termination,head_parent_candidates,1.0,2025-12-17T15:05:15Z
976,9226,secondary slurmctld,slurmctld,201,slurmctld,head_parent_candidates,1.0,2025-12-17T15:05:15Z
977,9245,dynamic node,node,409,node,head_parent_candidates,1.0,2025-12-17T15:05:15Z
978,9285,hdf5 file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
979,9290,step file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
980,9292,acct_gather.conf file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
981,9300,datum type,type,363,type,head_parent_candidates,1.0,2025-12-17T15:05:15Z
982,9346,task datum,datum,1232,datum,head_parent_candidates,1.0,2025-12-17T15:05:15Z
983,9367,date time,time,42,time,head_parent_candidates,1.0,2025-12-17T15:05:15Z
984,9390,local slurmstepd process,process,465,process,head_parent_candidates,1.0,2025-12-17T15:05:15Z
985,9400,slurm build directory,directory,1496,directory,head_parent_candidates,1.0,2025-12-17T15:05:15Z
986,9410,tim wickberg: home,home,1713,home,head_parent_candidates,1.0,2025-12-17T15:05:15Z
987,9413,nss slurm configuration,configuration,3,configuration,head_parent_candidates,1.0,2025-12-17T15:05:15Z
988,9416,nss slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
989,9423,tim@blackhole srun getent s slurm group,group,584,group,head_parent_candidates,1.0,2025-12-17T15:05:15Z
990,9427,cloud node name resolution slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
991,9439,single slurmd,slurmd,654,slurmd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
992,9440,slurmdspooldir parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
993,9441,nss_slurm.conf file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
994,9444,slurmctld machine,machine,1832,machine,head_parent_candidates,1.0,2025-12-17T15:05:15Z
995,9450,slurm job submit plugin,plugin,179,plugin,head_parent_candidates,1.0,2025-12-17T15:05:15Z
996,9457,job submission parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
997,9467,submit time slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
998,9470,job parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
999,9471,global datum structure,structure,2190,structure,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1000,9507,slurm header file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1001,9519,build slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1002,9525,cp slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1003,9546,slurm scheduler api,api,1208,api,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1004,9549,slurm functionality,functionality,129,functionality,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1005,9566,slurm plugin library,library,2537,library,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1006,9576,slurm log,log,213,log,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1007,9582,situation slurm,slurm,82,slurm,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1008,9593,slurm.h.in file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1009,9623,slurm_step_layout_t data structure,structure,2190,structure,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1010,9633,slurm_step_launch_params_t data structure,structure,2190,structure,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1011,9659,slurm_step_layout_req_t data structure,structure,2190,structure,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1012,9661,resource specialization,specialization,,specialization,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1013,9662,slurm cgroup plugin,plugin,179,plugin,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1014,9681,future slurm version,version,985,version,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1015,9696,slurm cgroup,cgroup,2163,cgroup,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1016,9701,freezer controller,controller,709,controller,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1017,9717,confine job,job,50,job,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1018,9816,slurm openapi plugin release note,note,267,note,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1019,9827,taskpluginparam configuration parameter,parameter,268,parameter,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1020,9853,active slurmctld daemon,daemon,1268,daemon,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1021,9855,grep slurmctld,slurmctld,201,slurmctld,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1022,9856,slurm start,start,866,start,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1023,9865,slurm.conf documentation,documentation,3650,documentation,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1024,9867,slurmddebug level,level,22,level,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1025,9868,slurmd.log file,file,105,file,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1026,9875,change slurm.conf,slurm.conf,1593,slurm.conf,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1027,9877,slurmctld msg time,time,42,time,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1028,9878,consistent slurm.conf,slurm.conf,1593,slurm.conf,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1029,9886,version 17.11.x slurmdbd,slurmdbd,182,slurmdbd,head_parent_candidates,1.0,2025-12-17T15:05:15Z
1030,9909,base state,state,395,state,head_parent_candidates,1.0,2025-12-17T15:05:15Z
