id,doc_id,sentence_id,sentence_text,subj_text,subj_canonical_id,subj_canonical_term,rel_text_raw,rel_key,obj_text,obj_canonical_id,obj_canonical_term,method,created_at
6325,doc_7af4,doc_7af4_sent_11319,"The script will run as the user, and will be part of the job.",The script,230,script,run as,run_as,the user,175,user,openie_spacy,2026-01-30T04:00:21Z
6326,doc_7af4,doc_7af4_sent_11320,"If a full path is speciﬁed, LSF will use the path name for the execution.",LSF,27,lsf,use for,use_for,the execution,1430,execution,openie_spacy,2026-01-30T04:00:21Z
6327,doc_7af4,doc_7af4_sent_11321,"Otherwise, LSF will look for the executable from $LSF_BINDIR.",LSF,27,lsf,look for,look_for,the executable,9090,executable,openie_spacy,2026-01-30T04:00:21Z
6328,doc_7af4,doc_7af4_sent_11322,"Where deﬁned
Set by the system to the value of the parameter DJOB_ENV_SCRIPT in lsb.applications when running bsub -app for the speciﬁed application
See also
DJOB_ENV_SCRIPT in lsb.applications
LSB_DJOB_HB_INTERVAL
Syntax
LSB_DJOB_HB_INTERVAL=seconds
Description
Deﬁnes the time interval between heartbeat messages sent by the remote execution tasks to the head node. If the head node does not receive a
heartbeat message from one task within two intervals, LSF will take action according to how LSB_DJOB_COMMFAIL_ACTION is speciﬁed.",the head node,3504,remote management host,receive,receive,"a
heartbeat message",19588,heartbeat,openie_spacy,2026-01-30T04:00:21Z
6329,doc_7af4,doc_7af4_sent_11322,"Where deﬁned
Set by the system to the value of the parameter DJOB_ENV_SCRIPT in lsb.applications when running bsub -app for the speciﬁed application
See also
DJOB_ENV_SCRIPT in lsb.applications
LSB_DJOB_HB_INTERVAL
Syntax
LSB_DJOB_HB_INTERVAL=seconds
Description
Deﬁnes the time interval between heartbeat messages sent by the remote execution tasks to the head node. If the head node does not receive a
heartbeat message from one task within two intervals, LSF will take action according to how LSB_DJOB_COMMFAIL_ACTION is speciﬁed.",LSF,27,lsf,take,take,action,23,action,openie_spacy,2026-01-30T04:00:21Z
6330,doc_7af4,doc_7af4_sent_11324,LSB_DJOB_HB_INTERVAL can be set as an environment variable of bsub.,LSB_DJOB_HB_INTERVAL,22571,lsb_djob_hb_interval,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6331,doc_7af4,doc_7af4_sent_11329,"A value 0 seconds means disable the
resource update. LSB_DJOB_RU_INTERVAL can be set as an environment variable of bsub. If deﬁned, it overwrites the DJOB_RU_INTERVAL
conﬁguration in application proﬁle.",LSB_DJOB_RU_INTERVAL,22570,lsb_djob_ru_interval,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6332,doc_7af4,doc_7af4_sent_11335,"See Also
LSB_MCPU_HOSTS
LSB_DJOB_RANKFILE
Syntax
LSB_DJOB_RANKFILE=file_path
Description
When a job is submitted (bsub -hostfile) or modiﬁed (bmod -hostfile) with a user-speciﬁed host ﬁle , the LSB_DJOB_RANKFILE environment
variable is generated from the user-speciﬁed host ﬁle.",a job,17,job,submit,submit,bsub,1331,bsub,openie_spacy,2026-01-30T04:00:21Z
6333,doc_7af4,doc_7af4_sent_11337,"Duplicate host names are combined, along with the total number of slots for a host name and the results are used for scheduling
(LSB_DJOB_HOSTFILE groups the hosts together) and for LSB_MCPU_HOSTS.",the results,663,result,use for,use_for,scheduling,1729,scheduling,openie_spacy,2026-01-30T04:00:21Z
6334,doc_7af4,doc_7af4_sent_11338,LSB_MCPU_HOSTS represents the job allocation.,LSB_MCPU_HOSTS,6981,lsb_mcpu_host,represent,represent,the job allocation,263,job allocation,openie_spacy,2026-01-30T04:00:21Z
6335,doc_7af4,doc_7af4_sent_11343,"If LSB_DJOB_TASK_BIND=Y in the submission environment before submitting the job, you must use blaunch to start tasks to enable LSF to bind
each task to the proper CPUs or NUMA nodes Only the CPU and memory bindings allocated to the task itself will be set in each tasks environment.",LSB_DJOB_TASK_BIND,22685,lsb_djob_task_bind,use,use,blaunch,1320,blaunch,openie_spacy,2026-01-30T04:00:21Z
6336,doc_7af4,doc_7af4_sent_11346,"LSB_DOCKER_IMAGE_AFFINITY
Syntax
LSB_DOCKER_IMAGE_AFFINITY=Y|y|N|n
Description
When scheduling Docker-based containerized jobs, setting this parameter to y or Y enables LSF to give preference for execution hosts that already
have the requested Docker image.",LSF,27,lsf,give,give,preference,6793,preference,openie_spacy,2026-01-30T04:00:21Z
6337,doc_7af4,doc_7af4_sent_11347,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",the job,17,job,start,start,time,601,time,openie_spacy,2026-01-30T04:00:21Z
6338,doc_7af4,doc_7af4_sent_11347,"This reduces network bandwidth and the job start time because the execution host does not have to pull the
Docker image from the repository and the job can immediately start on the execution host.",the job,17,job,start on,start_on,the execution host,1374,execution host,openie_spacy,2026-01-30T04:00:21Z
6339,doc_7af4,doc_7af4_sent_11355,"LSB_ECHKPNT_METHOD
This parameter can be set as an environment variable or set in lsf.conf. See LSB_ECHKPNT_METHOD in lsf.conf.",LSB_ECHKPNT_METHOD,20413,lsb_echkpnt_method,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6340,doc_7af4,doc_7af4_sent_11357,This parameter can be set as an environment variable or set in lsf.conf. See LSB_ECHKPNT_METHOD_DIR in lsf.conf.,This parameter,225,parameter,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6341,doc_7af4,doc_7af4_sent_11358,"LSB_ECHKPNT_KEEP_OUTPUT
This parameter can be set as an environment variable or set in lsf.conf. See LSB_ECHKPNT_KEEP_OUTPUT in lsf.conf.",LSB_ECHKPNT_KEEP_OUTPUT,20412,lsb_echkpnt_keep_output,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6342,doc_7af4,doc_7af4_sent_11358,"LSB_ECHKPNT_KEEP_OUTPUT
This parameter can be set as an environment variable or set in lsf.conf. See LSB_ECHKPNT_KEEP_OUTPUT in lsf.conf.",This parameter,225,parameter,set as,set_as,an environment variable,421,environment variable,openie_spacy,2026-01-30T04:00:21Z
6343,doc_7af4,doc_7af4_sent_11365,"If a job starter is deﬁned for the queue to which the job was submitted, the job starter is also included in LSB_ERESTART_USRCMD.",the job starter,3357,job starter,include in,include_in,LSB_ERESTART_USRCMD,22689,lsb_erestart_usrcmd,openie_spacy,2026-01-30T04:00:21Z
6344,doc_7af4,doc_7af4_sent_11369,"LSB_EXECHOSTS
Description
A list of hosts on which a batch job will run, for a cluster with LSF multicluster capability.",a batch job,606,batch job,run for,run_for,a cluster,135,cluster,openie_spacy,2026-01-30T04:00:21Z
6345,doc_7af4,doc_7af4_sent_11371,"Default
Not deﬁned
Where deﬁned
From the command line
LSB_EXIT_PRE_ABORT
Description
The queue-level or job-level pre_exec_command can exit with this value if the job is to be aborted instead of being requeued or executed
Where deﬁned
Set by sbatchd
See also
See PRE_EXEC in lsb.queues, or the -E option of bsub
LSB_EXIT_REQUEUE
Syntax
LSB_EXIT_REQUEUE=""exit_value1 exit_value2...""
Description
Contains a list of exit values found in the queue's REQUEUE_EXIT_VALUES parameter deﬁned in lsb.queues.",Description,90,description,contain,contain,a list,714,list,openie_spacy,2026-01-30T04:00:21Z
6346,doc_7af4,doc_7af4_sent_11377,"When the job is running, LSB_FRAMES will be set to the relative frames with the format LSB_FRAMES=start_number,end_number,step.",LSB_FRAMES,22703,lsb_frame,set with,set_with,the format,1226,format,openie_spacy,2026-01-30T04:00:21Z
6347,doc_7af4,doc_7af4_sent_11379,"Where deﬁned
Set by sbatchd
Example
LSB_FRAMES=10,20,1
LSB_HMS_TIME_FORMAT
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6348,doc_7af4,doc_7af4_sent_11382,"Notes
If a job is run on a single processor, the system sets LSB_HOSTS to the name of the host used.",a job,17,job,run on,run_on,a single processor,28059,single processor,openie_spacy,2026-01-30T04:00:21Z
6349,doc_7af4,doc_7af4_sent_11382,"Notes
If a job is run on a single processor, the system sets LSB_HOSTS to the name of the host used.",the system,564,system,set,set,LSB_HOSTS,22556,lsb_host,openie_spacy,2026-01-30T04:00:21Z
6350,doc_7af4,doc_7af4_sent_11383,"For parallel jobs, the system sets LSB_HOSTS to the names of all the hosts used.",the system,564,system,set,set,LSB_HOSTS,22556,lsb_host,openie_spacy,2026-01-30T04:00:21Z
6351,doc_7af4,doc_7af4_sent_11383,"For parallel jobs, the system sets LSB_HOSTS to the names of all the hosts used.",the system,564,system,set for,set_for,parallel jobs,534,parallel job,openie_spacy,2026-01-30T04:00:21Z
6352,doc_7af4,doc_7af4_sent_11386,"See also
LSB_MCPU_HOSTS
LSB_INTERACTIVE
Syntax
LSB_INTERACTIVE=Y
Description
Indicates an interactive job. When you submit an interactive job using bsub -I, the system sets LSB_INTERACTIVE to Y.
Valid values
LSB_INTERACTIVE=Y (if the job is interactive)
Default
Not deﬁned (if the job is not interactive)
Where deﬁned
Set by sbatchd
LSB_JOBAFF_REQ
Description
Afﬁnity preferences for the job as speciﬁed by the bsub -jobaff command option.",the system,564,system,set,set,LSB_INTERACTIVE,22562,lsb_interactive,openie_spacy,2026-01-30T04:00:21Z
6353,doc_7af4,doc_7af4_sent_11388,"LSB_JOB_INCLUDE_POSTPROC
Syntax
LSB_JOB_INCLUDE_POSTPROC=Y|y|N|n
Description
Enables the post-execution processing of the job to be included as part of the job.",LSB_JOB_INCLUDE_POSTPROC,22716,lsb_job_include_postproc,enable,enable,the post-execution processing,3352,post execution processing,openie_spacy,2026-01-30T04:00:21Z
6354,doc_7af4,doc_7af4_sent_11392,"LSB_JOBEXIT_INFO
Syntax
LSB_JOBEXIT_INFO=""SIGNAL signal_value signal_name""
Description
Contains information about signal that caused a job to exit.",Description,90,description,contain,contain,information,11,information,openie_spacy,2026-01-30T04:00:21Z
6355,doc_7af4,doc_7af4_sent_11401,"When the post-execution command is run, the environment variable LSB_JOBEXIT_STAT is set to the exit status of the job. Refer to the man page
for the wait(2) command for the format of this exit status.",the environment,265,environment,set to,set_to,the exit status,2694,exit statu,openie_spacy,2026-01-30T04:00:21Z
6356,doc_7af4,doc_7af4_sent_11419,"This variable is set only for job
arrays.",This variable,1387,variable,set for,set_for,"job
arrays",2739,job array,openie_spacy,2026-01-30T04:00:21Z
6357,doc_7af4,doc_7af4_sent_11431,"LSB_MAILSIZE
Syntax
LSB_MAILSIZE=value
Description
Gives an estimate of the size of the batch job output when the output is sent by email.",LSB_MAILSIZE,22740,lsb_mailsize,give,give,an estimate,10682,estimate,openie_spacy,2026-01-30T04:00:21Z
6358,doc_7af4,doc_7af4_sent_11438,"Because the output is not sent by email in this case,
LSB_MAILSIZE is not used and LSB_MAILPROG is not called.",the output,462,output,send in,send_in,this case,667,case,openie_spacy,2026-01-30T04:00:21Z
6359,doc_7af4,doc_7af4_sent_11443,"For example, for a job submitted with -n 2,4, the maximum number of processors requested is
four.
LSB_MCPU_HOSTS
Syntax
LSB_MCPU_HOSTS=""host_nameA num_processors1 host_nameB num_processors2...""
Description
Contains a list of the hosts and the number of CPUs used to run a job.",Description,90,description,contain,contain,a list,714,list,openie_spacy,2026-01-30T04:00:21Z
6360,doc_7af4,doc_7af4_sent_11456,"LSF will wait for a period of time
equal to SUB_TRY_INTERVAL speciﬁed in lsb.params before attempting to contact mbatchd again.",LSF,27,lsf,wait for,wait_for,a period,2521,period,openie_spacy,2026-01-30T04:00:21Z
6361,doc_7af4,doc_7af4_sent_11462,"Valid values
Any positive integer
Where deﬁned
Set by sbatchd, deﬁned by mbatchd
See also
LSB_JOBID
LSB_OUTDIR
String containing the full path to the output directory speciﬁed by the bsub -outdir option when a job is submitted. If an output directory wasn't
speciﬁed, this variable contains the path to the job submission directory.",this variable,1387,variable,contain,contain,the path,307,path,openie_spacy,2026-01-30T04:00:21Z
6362,doc_7af4,doc_7af4_sent_11471,"If you submit a job with the -P option of bsub, the job belongs to the project speciﬁed through the -P option (sets LSB_PROJECT_NAME).",the job,17,job,belong to,belong_to,the project,616,project,openie_spacy,2026-01-30T04:00:21Z
6363,doc_7af4,doc_7af4_sent_11472,"If you submit a job without the -P option of bsub, but you deﬁned LSB_DEFAULTPROJECT, then the job belongs to the project speciﬁed in
LSB_DEFAULTPROJECT.",the job,17,job,belong to,belong_to,the project,616,project,openie_spacy,2026-01-30T04:00:21Z
6364,doc_7af4,doc_7af4_sent_11485,This parameter only affects email sent by sbatchd.,This parameter,225,parameter,affect,affect,email,1443,email,openie_spacy,2026-01-30T04:00:21Z
6365,doc_7af4,doc_7af4_sent_11494,"Notes
When a checkpointed job is restarted, the operating system assigns a new group process ID to the job. LSF sets LSB_RESTART_PGID to the new
group process ID.",the operating system,378,operating system,assign to,assign_to,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6366,doc_7af4,doc_7af4_sent_11497,"Notes
When a checkpointed job is restarted, the operating system assigns a new process ID to the job.",the operating system,378,operating system,assign to,assign_to,the job,17,job,openie_spacy,2026-01-30T04:00:21Z
6367,doc_7af4,doc_7af4_sent_11498,LSF sets LSB_RESTART_PID to the new process ID.,LSF,27,lsf,set,set,LSB_RESTART_PID,22782,lsb_restart_pid,openie_spacy,2026-01-30T04:00:21Z
6368,doc_7af4,doc_7af4_sent_11511,"For jobs on a local cluster, the parameter is not set when using any daemon wrappers such as job starter, post, pre, or eexec
scripts.",the parameter,225,parameter,set for,set_for,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
6369,doc_7af4,doc_7af4_sent_11539,"For administrators that want to ensure that the bsub -hl option is set for jobs, apply it in an esub script using the
LSB_SUB_MEM_SWP_HOST_LIMIT environment variable.",the bsub -hl option,10721,bsub hl option,set for,set_for,jobs,2369,jobs,openie_spacy,2026-01-30T04:00:21Z
6370,doc_7af4,doc_7af4_sent_11552,"LSB_SUBK_SHOW_JOBID
This parameter can be set from the command line or from lsf.conf.",LSB_SUBK_SHOW_JOBID,20495,lsb_subk_show_jobid,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6371,doc_7af4,doc_7af4_sent_11552,"LSB_SUBK_SHOW_JOBID
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6372,doc_7af4,doc_7af4_sent_11561,"When the suspending reason SUSP_LOAD_REASON (suspended by load) is set in LSB_SUSP_REASONS, LSB_SUSP_SUBREASONS set to one of the
load index values deﬁned in lsf.h.",the suspending reason,4881,suspending reason,set in,set_in,LSB_SUSP_REASONS,22819,lsb_susp_reason,openie_spacy,2026-01-30T04:00:21Z
6373,doc_7af4,doc_7af4_sent_11566,"Notes
If eswitch exits with the value LSB_SWITCH_ABORT_VALUE, LSF will reject the job submission. For example, to reject a job in a in Bourne shell
eswitch:
exit $LSB_SWITCH_ABORT_VALUE
Default
Not deﬁned
Where deﬁned
Set by LSF on the submission host before running eswitch.",LSF,27,lsf,reject,reject,the job submission,773,job submission,openie_spacy,2026-01-30T04:00:21Z
6374,doc_7af4,doc_7af4_sent_11577,"If set, users submit a parallel job (a job that requests more than 1 slot) and LSF attempts to shape
LSB_MCPU_HOSTS accordingly.",users,175,user,submit,submit,a parallel job,534,parallel job,openie_spacy,2026-01-30T04:00:21Z
6375,doc_7af4,doc_7af4_sent_11578,"LSB_TASK_GEOMETRY replaces LSB_PJL_TASK_GEOMETRY, which is kept for compatibility with earlier versions
Where deﬁned
From the command line.",LSB_TASK_GEOMETRY,22831,lsb_task_geometry,replace,replace,LSB_PJL_TASK_GEOMETRY,22835,lsb_pjl_task_geometry,openie_spacy,2026-01-30T04:00:21Z
6376,doc_7af4,doc_7af4_sent_11579,"LSB_UNIT_FOR_JOBS_DISPLAY
This parameter can be set from the command line or from lsf.conf.",LSB_UNIT_FOR_JOBS_DISPLAY,20506,lsb_unit_for_jobs_display,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6377,doc_7af4,doc_7af4_sent_11579,"LSB_UNIT_FOR_JOBS_DISPLAY
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6378,doc_7af4,doc_7af4_sent_11592,"LSF_CMD_LOGDIR
This parameter can be set from the command line or from lsf.conf.",LSF_CMD_LOGDIR,20526,lsf_cmd_logdir,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6379,doc_7af4,doc_7af4_sent_11592,"LSF_CMD_LOGDIR
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6380,doc_7af4,doc_7af4_sent_11594,"LSF_DEBUG_CMD
This parameter can be set from the command line or from lsf.conf.",LSF_DEBUG_CMD,20545,lsf_debug_cmd,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6381,doc_7af4,doc_7af4_sent_11594,"LSF_DEBUG_CMD
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6382,doc_7af4,doc_7af4_sent_11596,"LSF_DEBUG_LIM
This parameter can be set from the command line or from lsf.conf.",LSF_DEBUG_LIM,20546,lsf_debug_lim,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6383,doc_7af4,doc_7af4_sent_11596,"LSF_DEBUG_LIM
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6384,doc_7af4,doc_7af4_sent_11598,"LSF_DEBUG_RES
This parameter can be set from the command line or from lsf.conf.",LSF_DEBUG_RES,20547,lsf_debug_re,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6385,doc_7af4,doc_7af4_sent_11599,"See LSF_DEBUG_RES in lsf.conf.
LSF_EAUTH_AUX_DATA
Syntax
LSF_EAUTH_AUX_DATA=path/ﬁle_name
Description
Used in conjunction with LSF daemon authentication, speciﬁes the full path to the temporary ﬁle on the local ﬁle system that stores auxiliary
authentication information (such as credentials required by a remote host for use during job execution).",LSF_EAUTH_AUX_DATA,22848,lsf_eauth_aux_data,see,see,LSF_DEBUG_RES,20547,lsf_debug_re,openie_spacy,2026-01-30T04:00:21Z
6386,doc_7af4,doc_7af4_sent_11599,"See LSF_DEBUG_RES in lsf.conf.
LSF_EAUTH_AUX_DATA
Syntax
LSF_EAUTH_AUX_DATA=path/ﬁle_name
Description
Used in conjunction with LSF daemon authentication, speciﬁes the full path to the temporary ﬁle on the local ﬁle system that stores auxiliary
authentication information (such as credentials required by a remote host for use during job execution).",LSF_EAUTH_AUX_DATA,22848,lsf_eauth_aux_data,see in,see_in,lsf.conf,480,lsf conf,openie_spacy,2026-01-30T04:00:21Z
6387,doc_7af4,doc_7af4_sent_11620,"If LSF_JOB_STARTER is properly deﬁned, RES will invoke the job starter (rather than the job itself), supplying your commands as arguments.",RES,672,res,invoke,invoke,the job starter,3357,job starter,openie_spacy,2026-01-30T04:00:21Z
6388,doc_7af4,doc_7af4_sent_11636,"The LSF_LIM_API_NTRIES environment variable overrides the value of LSF_LIM_API_NTRIES in
lsf.conf.",The LSF_LIM_API_NTRIES environment variable,22889,lsf_lim_api_ntrie environment variable,override in,override_in,lsf.conf,480,lsf conf,openie_spacy,2026-01-30T04:00:21Z
6389,doc_7af4,doc_7af4_sent_11640,This parameter can be set from the command line or from lsf.conf.,This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6390,doc_7af4,doc_7af4_sent_11642,"LSF_LOGDIR
This parameter can be set from the command line or from lsf.conf.",LSF_LOGDIR,15055,lsf_logdir,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6391,doc_7af4,doc_7af4_sent_11642,"LSF_LOGDIR
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6392,doc_7af4,doc_7af4_sent_11644,"LSF_LSLOAD_FORMAT
This parameter can be set from the command line or from lsf.conf.",LSF_LSLOAD_FORMAT,20608,lsf_lsload_format,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6393,doc_7af4,doc_7af4_sent_11644,"LSF_LSLOAD_FORMAT
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6394,doc_7af4,doc_7af4_sent_11646,"LSF_LSHOSTS_FORMAT
This parameter can be set from the command line or from lsf.conf.",LSF_LSHOSTS_FORMAT,7993,lsf_lshosts_format,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6395,doc_7af4,doc_7af4_sent_11646,"LSF_LSHOSTS_FORMAT
This parameter can be set from the command line or from lsf.conf.",This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6396,doc_7af4,doc_7af4_sent_11648,"The value is Y on the management host and N on all other hosts. An elim executable can use this
parameter to check the host on which the elim is currently running.
Used when the external load indices feature is enabled.",An elim executable,9023,elim executable,use,use,"this
parameter",225,parameter,openie_spacy,2026-01-30T04:00:21Z
6397,doc_7af4,doc_7af4_sent_11651,This parameter can be set from the command line or from lsf.conf.,This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6398,doc_7af4,doc_7af4_sent_11654,This parameter can be set from the command line or from lsf.conf.,This parameter,225,parameter,set from,set_from,the command line,5121,command line,openie_spacy,2026-01-30T04:00:21Z
6399,doc_7af4,doc_7af4_sent_11665,"If this parameter is deﬁned, and an interactive batch job is pending for longer than the speciﬁed time, LSF executes the command as speciﬁed by the
LSF_NIOS_DIE_CMD environment variable and returns the output of that command.",LSF,27,lsf,execute,execute,the command,45,command,openie_spacy,2026-01-30T04:00:21Z
6400,doc_7af4,doc_7af4_sent_11671,"When the LIM starts a parent external load information manager (MELIM) on a host, the LIM
checks the resource mapping deﬁned in the ResourceMap section of lsf.cluster.cluster_name.",the LIM,215,lim,start on,start_on,a host,47,host,openie_spacy,2026-01-30T04:00:21Z
6401,doc_7af4,doc_7af4_sent_11671,"When the LIM starts a parent external load information manager (MELIM) on a host, the LIM
checks the resource mapping deﬁned in the ResourceMap section of lsf.cluster.cluster_name.",the LIM,215,lim,check,check,the resource mapping,9161,resource mapping,openie_spacy,2026-01-30T04:00:21Z
6402,doc_7af4,doc_7af4_sent_11672,"Based on the mapping (default, all, or a host list), the
LIM sets LSF_RESOURCES to the list of resources expected on the host and passes the information to the MELIM.","the
LIM",215,lim,set,set,LSF_RESOURCES,9154,lsf_resource,openie_spacy,2026-01-30T04:00:21Z
6403,doc_7af4,doc_7af4_sent_11672,"Based on the mapping (default, all, or a host list), the
LIM sets LSF_RESOURCES to the list of resources expected on the host and passes the information to the MELIM.","the
LIM",215,lim,set to,set_to,the list,714,list,openie_spacy,2026-01-30T04:00:21Z
6404,doc_7af4,doc_7af4_sent_11686,"The ruserok(3) function checks in the /etc/hosts.equiv ﬁle and the user's $HOME/.rhosts ﬁle to decide if the user has permission to execute remote
jobs.",the user,175,user,have,have,permission,648,permission,openie_spacy,2026-01-30T04:00:21Z
6405,doc_7af4,doc_7af4_sent_11688,"If LSF_ROOT_REX is set, root can also execute remote jobs with the same permission test as for normal users.",root,392,root,execute,execute,remote jobs,6049,remote job,openie_spacy,2026-01-30T04:00:21Z
6406,doc_7af4,doc_7af4_sent_11695,"This means jobs submitted by the Windows user
account can run on a UNIX host, and jobs submitted by the UNIX account can run on any Windows host that is available to the Windows user
account.",jobs,2369,jobs,run on,run_on,a UNIX host,456,unix host,openie_spacy,2026-01-30T04:00:21Z
6407,doc_7af4,doc_7af4_sent_11707,"If OMP_NUM_THREADS is not set in the job submission environment, and the job has an afﬁnity resource request, and number_pu *",OMP_NUM_THREADS,22929,omp_num_thread,set in,set_in,the job submission environment,6885,job submission environment,openie_spacy,2026-01-30T04:00:21Z
6408,doc_7af4,doc_7af4_sent_11714,"If -R ""span[hosts=x]"", then OMP_NUM_THREADS is set
If -R ""span[ptile=y]"", then OMP_NUM_THREADS is not set
For example, for a job submitted with bsub -a openmp -n",-R,12,r,set,set,y,8137,y,openie_spacy,2026-01-30T04:00:21Z
6409,doc_7af4,doc_7af4_sent_11714,"If -R ""span[hosts=x]"", then OMP_NUM_THREADS is set
If -R ""span[ptile=y]"", then OMP_NUM_THREADS is not set
For example, for a job submitted with bsub -a openmp -n",OMP_NUM_THREADS,22929,omp_num_thread,set,set,y,8137,y,openie_spacy,2026-01-30T04:00:21Z
6410,doc_7af4,doc_7af4_sent_11714,"If -R ""span[hosts=x]"", then OMP_NUM_THREADS is set
If -R ""span[ptile=y]"", then OMP_NUM_THREADS is not set
For example, for a job submitted with bsub -a openmp -n",OMP_NUM_THREADS,22929,omp_num_thread,set for,set_for,a job,17,job,openie_spacy,2026-01-30T04:00:21Z
6411,doc_0381,doc_0381_sent_00022,Sep 10 20:40:57 2018 3740:5008 6 3.4.0 Master LIM is not running in EGO_DISABLE_UNRESOLVABLE_HOST mode.,Sep,445,sep,run in,run_in,EGO_DISABLE_UNRESOLVABLE_HOST mode,448,ego_disable_unresolvable_host mode,openie_spacy,2026-01-30T04:00:21Z
6412,doc_0381,doc_0381_sent_00029,"If you have a Windows-only cluster, start the LSF cluster:
This command starts the LSF services, LIM, RES, and SBD on all LSF Windows hosts.",This command,45,command,start,start,the LSF services,703,lsf service,openie_spacy,2026-01-30T04:00:21Z
6413,doc_0381,doc_0381_sent_00034,"Display conﬁguration information and status of LSF hosts:
lshosts
The output contains one line for each host in the cluster.",The output,462,output,contain in,contain_in,the cluster,135,cluster,openie_spacy,2026-01-30T04:00:21Z
6414,doc_0381,doc_0381_sent_00036,The cpuf matches the CPU factor given for the host model in LSF_CONFDIR\lsf.shared.,The cpuf,465,cpuf,match,match,the CPU factor,466,cpu factor,openie_spacy,2026-01-30T04:00:21Z
6415,doc_0381,doc_0381_sent_00037,"lsload
The output contains one line for each host in the cluster.",The output,462,output,contain in,contain_in,the cluster,135,cluster,openie_spacy,2026-01-30T04:00:21Z
6416,doc_0381,doc_0381_sent_00052,"If the parameter is not set in either lsf.conf or ego.conf, the default takes effect depending on whether EGO is enabled. If EGO is not enabled, then
the LSF default takes effect. If EGO is enabled, the EGO default takes effect.",the LSF default,499,lsf default,take,take,effect,81,effect,openie_spacy,2026-01-30T04:00:21Z
6417,doc_0381,doc_0381_sent_00052,"If the parameter is not set in either lsf.conf or ego.conf, the default takes effect depending on whether EGO is enabled. If EGO is not enabled, then
the LSF default takes effect. If EGO is enabled, the EGO default takes effect.",the EGO default,501,ego default,take,take,effect,81,effect,openie_spacy,2026-01-30T04:00:21Z
6418,doc_8c5e,doc_8c5e_sent_00002,"On EGO, default ports start with lim at 7869, and are
numbered consecutively for pem, vemkd, and egosc.",default ports,129,port,start on,start_on,EGO,443,ego,openie_spacy,2026-01-30T04:00:21Z
6419,doc_8c5e,doc_8c5e_sent_00002,"On EGO, default ports start with lim at 7869, and are
numbered consecutively for pem, vemkd, and egosc.",default ports,129,port,start with,start_with,lim,215,lim,openie_spacy,2026-01-30T04:00:21Z
6420,doc_8c5e,doc_8c5e_sent_00007,LSF and EGO require exclusive use of certain ports for communication.,LSF,27,lsf,require,require,exclusive use,25468,exclusive scheduling,openie_spacy,2026-01-30T04:00:21Z
