canonical_id,canonical_term,term_type,synonyms_json,abbreviations_json,member_term_ids_json,representative_original,original_terms_json,generic_score,is_generic,generic_reasons_json,freq_total,freq_docs,created_at,updated_at
20575,lsf_hpc_pjl_loadenv_timeout,config,[],"[""LSF_HPC_PJL_LOADENV_TIMEOUT""]",[20575],LSF_HPC_PJL_LOADENV_TIMEOUT,"[""LSF_HPC_PJL_LOADENV_TIMEOUT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20576,lsf_hwloc_dynamic,config,[],"[""LSF_HWLOC_DYNAMIC""]",[20576],LSF_HWLOC_DYNAMIC,"[""LSF_HWLOC_DYNAMIC""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20577,lsf_id_port,config,[],"[""LSF_ID_PORT""]",[20577],LSF_ID_PORT,"[""LSF_ID_PORT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20578,lsf_image_info_expire_interval,config,[],"[""LSF_IMAGE_INFO_EXPIRE_INTERVAL""]",[20578],LSF_IMAGE_INFO_EXPIRE_INTERVAL,"[""LSF_IMAGE_INFO_EXPIRE_INTERVAL""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20579,lsf_image_info_publish_interval,config,[],"[""LSF_IMAGE_INFO_PUBLISH_INTERVAL""]",[20579],LSF_IMAGE_INFO_PUBLISH_INTERVAL,"[""LSF_IMAGE_INFO_PUBLISH_INTERVAL""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20580,lsf_include_clustername,config,[],"[""LSF_INCLUDE_CLUSTERNAME""]",[20580],LSF_INCLUDE_CLUSTERNAME,"[""LSF_INCLUDE_CLUSTERNAME""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20581,cluster addition hostname,,[],[],[20581],cluster addition hostname,"[""cluster addition hostname""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20582,lsf_includedir,config,[],"[""LSF_INCLUDEDIR""]",[20582],LSF_INCLUDEDIR,"[""LSF_INCLUDEDIR""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20583,lsf_indep,config,[],"[""LSF_INDEP""]",[20583],LSF_INDEP,"[""LSF_INDEP""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20584,lsf_interactive_stderr,config,[],"[""LSF_INTERACTIVE_STDERR""]",[20584],LSF_INTERACTIVE_STDERR,"[""LSF_INTERACTIVE_STDERR""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20585,lsf_lim_multicore_adjust,config,[],"[""LSF_LIM_MULTICORE_ADJUST""]",[20585],LSF_LIM_MULTICORE_ADJUST,"[""LSF_LIM_MULTICORE_ADJUST""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20586,applicable,,[],[],[20586],Applicable,"[""Applicable""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20587,system cpu,,"[""systems CPU""]",[],[20587],systems CPU,"[""systems CPU""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20589,lsf_lim_multicore_adjust parameter,,[],[],[20589],LSF_LIM_MULTICORE_ADJUST parameter,"[""LSF_LIM_MULTICORE_ADJUST parameter""]",2.0,0,"[""headword='parameter' is generic-ish""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20591,cpu host,,[],[],[20591],CPU host,"[""CPU host""]",2.0,0,"[""no domain anchor in variants""]",4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20592,lsf_job_daemon_nice,config,[],"[""LSF_JOB_DAEMON_NICE""]",[20592],LSF_JOB_DAEMON_NICE,"[""LSF_JOB_DAEMON_NICE""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20593,lsf_ld_security,config,[],"[""LSF_LD_SECURITY""]",[20593],LSF_LD_SECURITY,"[""LSF_LD_SECURITY""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20594,lsf_lic_sched_cluster_alia,config,"[""LSF_LIC_SCHED_CLUSTER_ALIAS""]","[""LSF_LIC_SCHED_CLUSTER_ALIAS""]",[20594],LSF_LIC_SCHED_CLUSTER_ALIAS,"[""LSF_LIC_SCHED_CLUSTER_ALIAS""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20595,alia cluster,,"[""alias cluster""]",[],[20595],alias cluster,"[""alias cluster""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20596,lsf_lic_sched_strict_project_name,config,[],"[""LSF_LIC_SCHED_STRICT_PROJECT_NAME""]",[20596],LSF_LIC_SCHED_STRICT_PROJECT_NAME,"[""LSF_LIC_SCHED_STRICT_PROJECT_NAME""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20597,lsf_lim_api_ntrie,config,"[""LSF_LIM_API_NTRIES""]","[""LSF_LIM_API_NTRIES""]",[20597],LSF_LIM_API_NTRIES,"[""LSF_LIM_API_NTRIES""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20598,lsf_lim_ignore_checksum,config,[],"[""LSF_LIM_IGNORE_CHECKSUM""]",[20598],LSF_LIM_IGNORE_CHECKSUM,"[""LSF_LIM_IGNORE_CHECKSUM""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20599,lsf_lim_startup_retry_interval,config,[],"[""LSF_LIM_STARTUP_RETRY_INTERVAL""]",[20599],LSF_LIM_STARTUP_RETRY_INTERVAL,"[""LSF_LIM_STARTUP_RETRY_INTERVAL""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20600,lsf_lim_startup_retry_time,config,"[""LSF_LIM_STARTUP_RETRY_TIMES""]","[""LSF_LIM_STARTUP_RETRY_TIMES""]",[20600],LSF_LIM_STARTUP_RETRY_TIMES,"[""LSF_LIM_STARTUP_RETRY_TIMES""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20601,lsf_live_confdir,config,[],"[""LSF_LIVE_CONFDIR""]",[20601],LSF_LIVE_CONFDIR,"[""LSF_LIVE_CONFDIR""]",0.0,0,[],5,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20602,lsf_load_user_profile,config,[],"[""LSF_LOAD_USER_PROFILE""]",[20602],LSF_LOAD_USER_PROFILE,"[""LSF_LOAD_USER_PROFILE""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20603,lsf_log_mask_lim,config,[],"[""LSF_LOG_MASK_LIM""]",[20603],LSF_LOG_MASK_LIM,"[""LSF_LOG_MASK_LIM""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20604,lsf_log_mask_re,config,"[""LSF_LOG_MASK_RES""]","[""LSF_LOG_MASK_RES""]",[20604],LSF_LOG_MASK_RES,"[""LSF_LOG_MASK_RES""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20605,lsf_log_mask_win,config,[],"[""LSF_LOG_MASK_WIN""]",[20605],LSF_LOG_MASK_WIN,"[""LSF_LOG_MASK_WIN""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20606,lsf_logdir_use_win_reg,config,[],"[""LSF_LOGDIR_USE_WIN_REG""]",[20606],LSF_LOGDIR_USE_WIN_REG,"[""LSF_LOGDIR_USE_WIN_REG""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20607,lsf_logfile_owner,config,[],"[""LSF_LOGFILE_OWNER""]",[20607],LSF_LOGFILE_OWNER,"[""LSF_LOGFILE_OWNER""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20608,lsf_lsload_format,config,[],"[""LSF_LSLOAD_FORMAT""]",[20608],LSF_LSLOAD_FORMAT,"[""LSF_LSLOAD_FORMAT""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20609,lsf_lslogin_ssh,config,[],"[""LSF_LSLOGIN_SSH""]",[20609],LSF_LSLOGIN_SSH,"[""LSF_LSLOGIN_SSH""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20610,lsf_machdep,config,[],"[""LSF_MACHDEP""]",[20610],LSF_MACHDEP,"[""LSF_MACHDEP""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20611,lsf_manage_frequency,config,[],"[""LSF_MANAGE_FREQUENCY""]",[20611],LSF_MANAGE_FREQUENCY,"[""LSF_MANAGE_FREQUENCY""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20612,lsf_mandir,config,[],"[""LSF_MANDIR""]",[20612],LSF_MANDIR,"[""LSF_MANDIR""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20613,lsf_master_nslookup_timeout,config,[],"[""LSF_MASTER_NSLOOKUP_TIMEOUT""]",[20613],LSF_MASTER_NSLOOKUP_TIMEOUT,"[""LSF_MASTER_NSLOOKUP_TIMEOUT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20614,lsf_max_try_add_host,config,[],"[""LSF_MAX_TRY_ADD_HOST""]",[20614],LSF_MAX_TRY_ADD_HOST,"[""LSF_MAX_TRY_ADD_HOST""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20615,lsf_mc_non_privileged_port,config,"[""LSF_MC_NON_PRIVILEGED_PORTS""]","[""LSF_MC_NON_PRIVILEGED_PORTS""]",[20615],LSF_MC_NON_PRIVILEGED_PORTS,"[""LSF_MC_NON_PRIVILEGED_PORTS""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20616,lsf_mc_tcp_keepalive,config,[],"[""LSF_MC_TCP_KEEPALIVE""]",[20616],LSF_MC_TCP_KEEPALIVE,"[""LSF_MC_TCP_KEEPALIVE""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20617,lsf_misc,config,[],"[""LSF_MISC""]",[20617],LSF_MISC,"[""LSF_MISC""]",0.0,0,[],3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20618,lsf_nios_debug,config,[],"[""LSF_NIOS_DEBUG""]",[20618],LSF_NIOS_DEBUG,"[""LSF_NIOS_DEBUG""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20619,lsf_nios_err_logdir,config,[],"[""LSF_NIOS_ERR_LOGDIR""]",[20619],LSF_NIOS_ERR_LOGDIR,"[""LSF_NIOS_ERR_LOGDIR""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20620,lsf_nios_jobstatus_interval,config,[],"[""LSF_NIOS_JOBSTATUS_INTERVAL""]",[20620],LSF_NIOS_JOBSTATUS_INTERVAL,"[""LSF_NIOS_JOBSTATUS_INTERVAL""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20621,lsf_nios_res_heartbeat,config,[],"[""LSF_NIOS_RES_HEARTBEAT""]",[20621],LSF_NIOS_RES_HEARTBEAT,"[""LSF_NIOS_RES_HEARTBEAT""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20622,lsf_non_privileged_port,config,"[""LSF_NON_PRIVILEGED_PORTS""]","[""LSF_NON_PRIVILEGED_PORTS""]",[20622],LSF_NON_PRIVILEGED_PORTS,"[""LSF_NON_PRIVILEGED_PORTS""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20623,lsf_passwd_dir,config,[],"[""LSF_PASSWD_DIR""]",[20623],LSF_PASSWD_DIR,"[""LSF_PASSWD_DIR""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20624,lsf_pim_infodir,config,[],"[""LSF_PIM_INFODIR""]",[20624],LSF_PIM_INFODIR,"[""LSF_PIM_INFODIR""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20625,lsf_pim_linux_enhance,config,[],"[""LSF_PIM_LINUX_ENHANCE""]",[20625],LSF_PIM_LINUX_ENHANCE,"[""LSF_PIM_LINUX_ENHANCE""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20626,lsf_pim_sleeptime,config,[],"[""LSF_PIM_SLEEPTIME""]",[20626],LSF_PIM_SLEEPTIME,"[""LSF_PIM_SLEEPTIME""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20627,lsf_pim_sleeptime_update,config,[],"[""LSF_PIM_SLEEPTIME_UPDATE""]",[20627],LSF_PIM_SLEEPTIME_UPDATE,"[""LSF_PIM_SLEEPTIME_UPDATE""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20628,compatibility platform lsf,,[],[],[20628],compatibility Platform LSF,"[""compatibility Platform LSF""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20629,lsf_poe_timeout_bind,config,[],"[""LSF_POE_TIMEOUT_BIND""]",[20629],LSF_POE_TIMEOUT_BIND,"[""LSF_POE_TIMEOUT_BIND""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20630,lsf_poe_timeout_select,config,[],"[""LSF_POE_TIMEOUT_SELECT""]",[20630],LSF_POE_TIMEOUT_SELECT,"[""LSF_POE_TIMEOUT_SELECT""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20631,lsf_proxyd_bypass parameter,,[],[],[20631],LSF_PROXYD_BYPASS parameter,"[""LSF_PROXYD_BYPASS parameter""]",2.0,0,"[""headword='parameter' is generic-ish""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20632,lsfproxyd request,,"[""lsfproxyd requests""]",[],[20632],lsfproxyd requests,"[""lsfproxyd requests""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20633,lsf_proxyd_host,config,"[""LSF_PROXYD_HOSTS""]","[""LSF_PROXYD_HOSTS""]",[20633],LSF_PROXYD_HOSTS,"[""LSF_PROXYD_HOSTS""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20634,lsf_proxyd_notoken_ntrie,config,"[""LSF_PROXYD_NOTOKEN_NTRIES""]","[""LSF_PROXYD_NOTOKEN_NTRIES""]",[20634],LSF_PROXYD_NOTOKEN_NTRIES,"[""LSF_PROXYD_NOTOKEN_NTRIES""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20635,lsf_proxyd_port,config,[],"[""LSF_PROXYD_PORT""]",[20635],LSF_PROXYD_PORT,"[""LSF_PROXYD_PORT""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20636,lsf_query_es_function,config,"[""LSF_QUERY_ES_FUNCTIONS""]","[""LSF_QUERY_ES_FUNCTIONS""]",[20636],LSF_QUERY_ES_FUNCTIONS,"[""LSF_QUERY_ES_FUNCTIONS""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20637,lsf_reg_host_interval,config,[],"[""LSF_REG_HOST_INTERVAL""]",[20637],LSF_REG_HOST_INTERVAL,"[""LSF_REG_HOST_INTERVAL""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20638,lsf_remote_copy_cmd,config,[],"[""LSF_REMOTE_COPY_CMD""]",[20638],LSF_REMOTE_COPY_CMD,"[""LSF_REMOTE_COPY_CMD""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20639,lsf_replace_pim_with_linux_cgroup,config,[],"[""LSF_REPLACE_PIM_WITH_LINUX_CGROUP""]",[20639],LSF_REPLACE_PIM_WITH_LINUX_CGROUP,"[""LSF_REPLACE_PIM_WITH_LINUX_CGROUP""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20640,lsf_res_acct,config,[],"[""LSF_RES_ACCT""]",[20640],LSF_RES_ACCT,"[""LSF_RES_ACCT""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20641,lsf_res_acctdir,config,[],"[""LSF_RES_ACCTDIR""]",[20641],LSF_RES_ACCTDIR,"[""LSF_RES_ACCTDIR""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20642,lsf_res_active_time,config,[],"[""LSF_RES_ACTIVE_TIME""]",[20642],LSF_RES_ACTIVE_TIME,"[""LSF_RES_ACTIVE_TIME""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20643,lsf_res_alive_timeout,config,[],"[""LSF_RES_ALIVE_TIMEOUT""]",[20643],LSF_RES_ALIVE_TIMEOUT,"[""LSF_RES_ALIVE_TIMEOUT""]",0.0,0,[],6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20644,lsf_res_client_timeout,config,[],"[""LSF_RES_CLIENT_TIMEOUT""]",[20644],LSF_RES_CLIENT_TIMEOUT,"[""LSF_RES_CLIENT_TIMEOUT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20645,lsf_res_connect_retry,config,[],"[""LSF_RES_CONNECT_RETRY""]",[20645],LSF_RES_CONNECT_RETRY,"[""LSF_RES_CONNECT_RETRY""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20646,lsf_res_rlimit_unlim,config,[],"[""LSF_RES_RLIMIT_UNLIM""]",[20646],LSF_RES_RLIMIT_UNLIM,"[""LSF_RES_RLIMIT_UNLIM""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20647,lsf_res_startup_retry_interval,config,[],"[""LSF_RES_STARTUP_RETRY_INTERVAL""]",[20647],LSF_RES_STARTUP_RETRY_INTERVAL,"[""LSF_RES_STARTUP_RETRY_INTERVAL""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20648,lsf_res_startup_retry_time,config,"[""LSF_RES_STARTUP_RETRY_TIMES""]","[""LSF_RES_STARTUP_RETRY_TIMES""]",[20648],LSF_RES_STARTUP_RETRY_TIMES,"[""LSF_RES_STARTUP_RETRY_TIMES""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20649,lsf_res_syncup_interval,config,[],"[""LSF_RES_SYNCUP_INTERVAL""]",[20649],LSF_RES_SYNCUP_INTERVAL,"[""LSF_RES_SYNCUP_INTERVAL""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20650,lsf_res_timeout,config,[],"[""LSF_RES_TIMEOUT""]",[20650],LSF_RES_TIMEOUT,"[""LSF_RES_TIMEOUT""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20651,lsf_root_rex obsolete,,[],[],[20651],LSF_ROOT_REX Obsolete,"[""LSF_ROOT_REX Obsolete""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20652,lsf_securedir,config,[],"[""LSF_SECUREDIR""]",[20652],LSF_SECUREDIR,"[""LSF_SECUREDIR""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20653,lsf_send_confinfo_tcp_threshold,config,[],"[""LSF_SEND_CONFINFO_TCP_THRESHOLD""]",[20653],LSF_SEND_CONFINFO_TCP_THRESHOLD,"[""LSF_SEND_CONFINFO_TCP_THRESHOLD""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20654,lsf_server_host,config,"[""LSF_SERVER_HOSTS""]","[""LSF_SERVER_HOSTS""]",[20654],LSF_SERVER_HOSTS,"[""LSF_SERVER_HOSTS""]",0.0,0,[],10,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20655,lsf_strip_domain,config,[],"[""LSF_STRIP_DOMAIN""]",[20655],LSF_STRIP_DOMAIN,"[""LSF_STRIP_DOMAIN""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20656,lsf_time_cmd,config,[],"[""LSF_TIME_CMD""]",[20656],LSF_TIME_CMD,"[""LSF_TIME_CMD""]",0.0,0,[],7,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20657,lsf_time_lim,config,[],"[""LSF_TIME_LIM""]",[20657],LSF_TIME_LIM,"[""LSF_TIME_LIM""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20658,long lim routine,,"[""long LIM routines""]",[],[20658],long LIM routines,"[""long LIM routines""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20659,lsf_time_pim,config,[],"[""LSF_TIME_PIM""]",[20659],LSF_TIME_PIM,"[""LSF_TIME_PIM""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20660,long pim routine,,"[""long PIM routines""]",[],[20660],long PIM routines,"[""long PIM routines""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20661,lsf_time_proxyd,config,[],"[""LSF_TIME_PROXYD""]",[20661],LSF_TIME_PROXYD,"[""LSF_TIME_PROXYD""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20662,lsf_time_re,config,"[""LSF_TIME_RES""]","[""LSF_TIME_RES""]",[20662],LSF_TIME_RES,"[""LSF_TIME_RES""]",0.0,0,[],4,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20663,lsf_udp_to_tcp_threshold,config,[],"[""LSF_UDP_TO_TCP_THRESHOLD""]",[20663],LSF_UDP_TO_TCP_THRESHOLD,"[""LSF_UDP_TO_TCP_THRESHOLD""]",0.0,0,[],3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20664,lsf_ugroup_transfer,config,[],"[""LSF_UGROUP_TRANSFER""]",[20664],LSF_UGROUP_TRANSFER,"[""LSF_UGROUP_TRANSFER""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20665,supplementary group client,,[],[],[20665],supplementary group client,"[""supplementary group client""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20666,lsf_use_hostequiv,config,[],"[""LSF_USE_HOSTEQUIV""]",[20666],LSF_USE_HOSTEQUIV,"[""LSF_USE_HOSTEQUIV""]",0.0,0,[],8,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20667,lsf_vplugin,config,[],"[""LSF_VPLUGIN""]",[20667],LSF_VPLUGIN,"[""LSF_VPLUGIN""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20668,lsf_windows_host_type,config,"[""LSF_WINDOWS_HOST_TYPES""]","[""LSF_WINDOWS_HOST_TYPES""]",[20668],LSF_WINDOWS_HOST_TYPES,"[""LSF_WINDOWS_HOST_TYPES""]",0.0,0,[],4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20669,remote shell,,[],[],[20669],remote shell,"[""remote shell""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20670,lim_cpu_list,,[],[],[20670],lim_cpu_list,"[""lim_cpu_list""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20673,list cpu,,"[""list CPUs""]",[],[20673],list CPUs,"[""list CPUs""]",2.0,0,"[""no domain anchor in variants""]",3,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20675,cpu low utilization,,"[""CPU lower utilization""]",[],[20675],CPU lower utilization,"[""CPU lower utilization""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20676,unbound cpu,,"[""unbound CPUs""]",[],[20676],unbound CPUs,"[""unbound CPUs""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20677,ego_daemons_cpu lsf_daemons_cpu,,"[""EGO_DAEMONS_CPUS LSF_DAEMONS_CPUS""]",[],[20677],EGO_DAEMONS_CPUS LSF_DAEMONS_CPUS,"[""EGO_DAEMONS_CPUS LSF_DAEMONS_CPUS""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20678,ego conf lsf conf,file,"[""ego.conf lsf.conf""]",[],[20678],ego.conf lsf.conf,"[""ego.conf lsf.conf""]",0.0,0,[],2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20679,mbatchd query,,[],[],[20679],mbatchd query,"[""mbatchd query""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20680,good performance,,"[""best performance""]",[],[20680],best performance,"[""best performance""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20681,lsf_daemons_cpu andmbd_query_cpu lsb.param,,"[""LSF_DAEMONS_CPUS andMBD_QUERY_CPUS lsb.params""]",[],[20681],LSF_DAEMONS_CPUS andMBD_QUERY_CPUS lsb.params,"[""LSF_DAEMONS_CPUS andMBD_QUERY_CPUS lsb.params""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20683,file path melim,,[],[],[20683],file path melim,"[""file path melim""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20684,file path find,,[],[],[20684],file path find,"[""file path find""]",2.0,0,"[""no domain anchor in variants""]",3,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20685,elim file,,"[""elim files""]",[],[20685],elim files,"[""elim files""]",4.0,1,"[""headword='file' is generic-ish"", ""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20686,elim cmd,,"[""elim.cmd""]",[],[20686],elim.cmd,"[""elim.cmd""]",2.0,0,"[""no domain anchor in variants""]",2,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20687,lsf_serverdir lsf_elim_dir,,[],[],[20687],LSF_SERVERDIR LSF_ELIM_DIR,"[""LSF_SERVERDIR LSF_ELIM_DIR""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20688,lsf_dynamic_host_wait_time period,,[],[],[20688],LSF_DYNAMIC_HOST_WAIT_TIME period,"[""LSF_DYNAMIC_HOST_WAIT_TIME period""]",0.0,0,[],1,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20689,external static lim,,[],[],[20689],external static LIM,"[""external static LIM""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20702,ls resource,,"[""LS resources""]",[],[20702],LS resources,"[""LS resources""]",2.0,0,"[""no domain anchor in variants""]",4,1,2026-01-29T16:31:24,2026-01-29T16:31:24
20707,aklog afs,,[],[],[20707],aklog AFS,"[""aklog AFS""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20708,pag,,[],"[""PAG""]",[20708],PAG,"[""PAG""]",2.0,0,"[""no domain anchor in variants""]",5,2,2026-01-29T16:31:24,2026-01-29T16:31:24
20709,afs token,,[],[],[20709],AFS token,"[""AFS token""]",2.0,0,"[""no domain anchor in variants""]",6,3,2026-01-29T16:31:24,2026-01-29T16:31:24
20710,executable aklog,,[],[],[20710],executable aklog,"[""executable aklog""]",2.0,0,"[""no domain anchor in variants""]",2,2,2026-01-29T16:31:24,2026-01-29T16:31:24
